BASKET_ID,words
28331261227,"['TOASTER PASTRIES', 'PRETZELS', 'POTATO CHIPS', 'SANDWICH COOKIES', 'PASTA/GRAIN SALADS - PREPACK', 'PREMIUM']"
28757362365,"['BUTTER SPRAY CRACKER (RITZ/CLU', 'PREMIUM', 'PRETZELS', 'SOUP CRACKERS (SALTINE/OYSTER)', 'TOASTER PASTRIES', 'APPLES GRANNY SMITH (BULK&BAG)', 'TOASTER PASTRIES', 'POTATO CHIPS', 'PASTA/GRAIN SALADS - PREPACK', 'GRAPES WHITE', 'DRY ROAST NUTS']"
32149461504,"['NOODLES DRY', 'TUNA', 'CONDENSED SOUP', 'PEAS GREEN', 'SOFT DRINKS 12/18&15PK CAN CAR', 'RTS SOUP: CHUNKY/HOMESTYLE ET']"
32149461513,['PEACHES YELLOW FLESH']
32407996652,['SEASONAL CANDY BAGS NON-CHOCOL']
33155487862,"['TOMATOES GRAPE', 'PEAS GREEN', 'CORN', 'CHEESE CRACKERS (CHEEZ-ITS/GOL', 'COTTAGE CHEESE', 'PRETZELS', 'CONDENSED SOUP', 'LEAN', 'GRATED CHEESE', 'SELECT BEEF', 'TOMATOES VINE RIPE PKG', 'BEANS GREEN: FS/WHL/CUT', 'MEXICAN SEASONING MIXES', 'WINDSHIELD', 'BBQ SAUCE', 'CONDENSED SOUP', 'KIWI FRUIT', 'RICE - INSTANT & MICROWAVE', 'SHREDDED CHEESE', 'STUFFING MIXES', 'ENHANCED', 'ORIENTAL SOY SAUCE', 'TUNA', 'RIBS', 'HAM STEAKS/CUBES/SLICES', 'SOUP/STEW', 'POTATOES: DRY', 'INSTORE CUT FRUIT', 'SFT DRNK SNGL SRV BTL CARB (EX', 'POURABLE SALAD DRESSINGS', 'MAINSTREAM', 'ONIONS SWEET (BULK&BAG)', 'MACARONI & CHEESE DNRS', 'SOUR CREAMS', 'ORIENTAL FOODS AND MEALS', 'MEXICAN SOFT TORTILLAS AND WRA', 'MEXICAN SAUCESSALSAPICANTEE', 'LEAN', 'SPAGHETTI DRY', 'CORN YELLOW', 'SKILLET DINNERS', 'MEXICAN TACO TOSTADO SHELLS', 'ORIENTAL VEGETABLES', 'ORIENTAL NOODLES RICE']"
33179921769,"['SNACKS/APPETIZERS', 'MARGARINE: TUBS AND BOWLS', 'SUPER PREMIUM PINTS', 'POURABLE SALAD DRESSINGS', 'FREEZER BAGS', 'FRZN GARLIC BREAD/TOAST/STICKS', 'CAKES: LAYERS', 'FLUID MILK WHITE ONLY', 'REGULAR GARDEN', 'MAINSTREAM WHITE BREAD', 'BANANAS', 'TAMALES (STOCKED N/CANNED MEAT', 'ORANGES NAVELS ALL', 'SUPER PREMIUM PINTS']"
33362642573,"['CEREAL BARS', 'SNACKS/APPETIZERS', 'VEGETABLE/SALAD OIL', 'SGL SV/VEND MACH SNACKS CHIP/P', 'SNACKS/APPETIZERS', 'SKILLET DINNERS', 'PASTA: CANNED', 'BANANAS', 'FLUID MILK WHITE ONLY', 'NOODLES DRY', 'STRAWBERRIES', 'STICKS/ENROBED', 'DRESSINGS', 'SKILLET DINNERS', 'MARGARINE: TUBS AND BOWLS', 'CHOCOLATE MILK', 'CIGARETTES', 'GRAVY CAN/GLASS', 'SOUP/STEW', 'PREP FD: PIZZA (COLD)', 'CARROTS MINI PEELED', 'PREPARED BEANS - BAKED W/PORK', 'PASTA: CANNED', 'TOMATOES GRAPE', 'MACARONI & CHEESE DNRS', 'PASTA/GRAIN SALADS - PREPACK', 'PEPPERS GREEN BELL', 'CANTALOUPE WHOLE', 'SNACKS/APPETIZERS', 'CHICKEN BREAST BONELESS', 'PASTA: CANNED', 'NATURAL CHEESE EXACT WT CHUNKS', 'SMOKED/COOKED', 'WATERMELON SEEDLESS WHOLE', 'BLENDS', 'CELERY', 'KOSHER/SPECIALTY', 'NATURAL CHEESE EXACT WT CHUNKS', 'STICKS/ENROBED', 'CUCUMBERS']"
33493547503,"['PREMIUM COOKIES (EX: PEPPERIDG', 'CARDS SEASONAL', 'PREMIUM COOKIES (EX: PEPPERIDG', 'SCHOOL PAPER', 'CARDS SEASONAL', 'MISC GREETING CARD SHOP']"
33654946882,"['MUSHROOMS CND & GLASS', 'SMOKING CESSATION', 'SPICES & SEASONINGS', 'TOMATOES VINE RIPE PKG', 'MISC SNACKS', 'VINEGAR ALL-EXCEPT WINE/RIC', 'COOKING SPRAYS', 'TOASTER PASTRIES', 'CARROTS BAGGED', 'ISOTONIC DRINKS SINGLE SERVE', 'ORANGES NAVELS ALL', 'BLENDS', 'PEACHES', 'SANDWICH COOKIES', 'TOASTER PASTRIES', 'TOOTHPASTE', 'PEARS', 'CORN', 'STEAK & WORCHESTER SAUCE', 'INSTANT BREAKFAST', 'CIGARETTES', 'BANANAS', 'ISOTONIC DRINKS SINGLE SERVE', 'VEGETABLE/SALAD OIL', 'CORN YELLOW', 'HOT SAUCE', 'POURABLE SALAD DRESSINGS', 'PINEAPPLE', 'CHEWING GUM', 'STRAWBERRIES', 'BEANS GREEN: FS/WHL/CUT', 'FRUIT COCKTAIL FRUIT SALAD', 'VITAMIN - NON HERBAL SUPPLEMEN', 'SMOKED/COOKED', 'FLUID MILK WHITE ONLY', 'DRY ROAST NUTS', 'KRAUT & CABBAGE', 'TEA BAGS & BULK TEA', 'PRETZELS', 'KIWI FRUIT', 'SNACKS/APPETIZERS', 'DRIED PLUMS', 'POTATOES RED (BULK&BAG)', 'ALL FAMILY CEREAL', 'MISC SNACKS', 'COTTAGE CHEESE', 'POURABLE SALAD DRESSINGS', 'TOILET TISSUE']"
