BASKET_ID,words
27773579221,"['SFT DRNK 2 LITER BTL CARB INCL', 'BEERALEMALT LIQUORS', 'COUPONS/STORE & MFG', ' ']"
27816990189,['GASOLINE-REG UNLEADED']
27936392393,"['COUPONS/STORE & MFG', 'TOILET TISSUE', 'FLUID MILK WHITE ONLY', 'MARGARINE  STICK', 'MAINSTREAM WHITE BREAD']"
27936392402,"['MAINSTREAM WHITE BREAD', 'FINISHED ELECTRICAL', 'AIR CARE - AEROSOLS', 'VAC BAGS/ACC', 'SHAMPOO', 'SOFT DRINKS 12/18&15PK CAN CAR', 'COUPONS/STORE & MFG', 'LIQUID BLEACH', 'CAN CATFD GOURMET/SUP PREM (GR', 'CAN CATFD GOURMET/SUP PREM (GR', 'SANDWICH BAGS', ' ', 'BEERALEMALT LIQUORS', 'FABRIC SOFTENER LIQUID', 'ALL FABRIC LIQUID BLEACH', 'SOFT DRINKS 12/18&15PK CAN CAR', 'LIQUID LAUNDRY DETERGENTS']"
27949569082,"['BEERALEMALT LIQUORS', ' ']"
28021909060,"['SOFT DRINKS 12/18&15PK CAN CAR', 'ANT AND ROACH', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SOFT DRINKS 12/18&15PK CAN CAR', 'TOILET TISSUE']"
28080692714,"['HAIR CONDITIONERS AND RINSES', 'CIGARETTES', 'SHAMPOO', 'DAIRY CASE 100% PURE JUICE - O', 'SHREDDED CHEESE', 'STRAWBERRIES', 'KIDS CEREAL', 'RAZORS AND BLADES', 'SPRING WATER', 'SOLID/STK DEODORANTS', 'BANANAS', 'KIDS CEREAL', 'SOFT DRINKS 12/18&15PK CAN CAR', 'BEERALEMALT LIQUORS']"
28121484556,"['CANDY BARS (SINGLES)(INCLUDING', 'PREPAID WIRELESS CARDS', 'MISCELLANEOUS CANDY (INCLUDING', 'GRANOLA BARS', 'COUPONS/STORE & MFG', 'SANDWICH COOKIES']"
28153923088,['GASOLINE-REG UNLEADED']
28153923133,"['SALAD BAR FRESH FRUIT', 'ORANGES NAVELS ALL', 'SFT DRNK SNGL SRV BTL CARB (EX']"
28167105025,"['WATER ICE', 'MEAT: SAUS DRY PPK/PRSLC', 'CHEESE: NATURAL PREPORTND', 'DVD S', 'CONDENSED SOUP', 'AIR CARE - CONTINUOUS ACTION', 'MEAT: TURKEY PPK/PRESLC', 'TOMATOES WHOLE', 'SOUP CRACKERS (SALTINE/OYSTER)', 'SLEEPING AIDS', 'PEANUT BUTTER', 'CANDY BARS (MULTI PACK)', 'BOLOGNA', 'ECONOMY', 'SW GDS:COFFEE CAKES', 'COTTAGE CHEESE', 'CAN CATFD GOURMET/SUP PREM (GR', 'DRY CAT FOOD (CAT CHOW/FRISKIE', 'VIENNA SAUSAGE', 'WATER ICE', 'NON-CARB FLVRD DRNKNG/MNRL WAT', 'SW GDS: PUFF PASTRY', 'SOFT DRINKS 12/18&15PK CAN CAR', 'FLOUR: WHITE & SELF RISING', 'RICE - INSTANT & MICROWAVE', 'CORN', 'ENHANCED', 'EGGS - LARGE', 'CANDY BARS (MULTI PACK)', 'POURABLE SALAD DRESSINGS', 'AIR CARE - CONTINUOUS ACTION', 'TOMATOES-OTHER', 'CANDY BARS MULTI PACK W/FLOUR', 'CAN CATFD GOURMET/SUP PREM (GR', 'MARINATED PORK', 'CAN CATFD GOURMET/SUP PREM (GR', 'RICE - INSTANT & MICROWAVE', 'CANDY BARS (MULTI PACK)', 'LINKS - RAW', 'BANANAS', 'POTATO CHIPS', 'SUGAR', 'COUPONS/STORE & MFG', 'PREP FD: ENTREES (HOT)', 'POURABLE SALAD DRESSINGS', 'AIR CARE - CONTINUOUS ACTION', 'CUBED MEATS', 'DAIRY CASE 100% PURE JUICE - O', 'PEAS GREEN']"
28221002909,"['TRADITIONAL', 'TRADITIONAL', 'BEERALEMALT LIQUORS']"
28221003478,"['SOLID/STK DEODORANTS', 'PIZZA/TRADITIONAL', 'HEAD LETTUCE', 'BEANS GREEN: FS/WHL/CUT', 'SKILLET DINNERS', 'VARIETY BEANS - KIDNEY PINTO', 'PIZZA/TRADITIONAL', 'MEAT: TURKEY PPK/PRESLC', 'CORN', 'GRND/PATTY - ROUND', 'TEA BAGS HERBAL & FLAVORED', 'DAIRY CASE CITRUS PNCH/OJ SUBS', 'BODY WASH', 'SOLID/STK DEODORANTS', 'MACARONI & CHEESE DNRS', 'CHEESE: NATURAL PREPORTND', 'BUTTER', 'HONEY', 'PAPER TOWELS & HOLDERS', 'FLUID MILK WHITE ONLY', 'NOODLES DRY', 'SKILLET DINNERS', 'PREMIUM', 'CONDENSED SOUP', 'TOMATOES VINE RIPE BULK', 'SOFT DRINKS 12/18&15PK CAN CAR', 'CONDENSED SOUP', 'MISC SALES TRANS', 'PEAS GREEN', 'VIENNA SAUSAGE', 'SFT DRNK SNGL SRV BTL CARB (EX', 'NON-CRBNTD DRNKING/MNERAL WATE', 'CANDY BARS MULTI PACK W/FLOUR', 'CANDY BARS (MULTI PACK)', 'CANDY BARS (MULTI PACK)', 'TOILET TISSUE', 'MAINSTREAM WHITE BREAD', 'CANDY BARS (MULTI PACK)']"
28221003964,"['PINEAPPLE', 'SANDWICHES&HANDHELDS', 'LAYER CAKE MIX', 'PUDDINGS DRY', 'PUDDINGS DRY', 'SANDWICHES&HANDHELDS', 'MARASCHINO CHERRIES']"
28221003982,"['EGGS - LARGE', 'PRETZELS', 'COUPONS/STORE & MFG', 'PICKLES', 'SOFT DRINK POWDER POUCHES', 'SOFT DRINK POWDER POUCHES', 'FRZN FRENCH FRIES', 'TORTILLA/NACHO CHIPS', 'SANDWICHES&HANDHELDS', 'CIGARETTES', 'FRZN BREADED PREPARED CHICK', 'SPAGHETTI DRY', 'DAIRY CASE FRUIT DRINKS (NO JU', 'RICE SIDE DISH MIXES DRY', 'GRND/PATTY - CHUCK', 'PIZZA/TRADITIONAL', 'HAMBURGER BUNS', 'REGULAR GARDEN', 'SFT DRNK 2 LITER BTL CARB INCL', 'MAINSTREAM WHITE BREAD', 'CREAM CHEESE', 'NOODLES DRY', 'REFRIGERATED BAGELS', 'SANDWICHES&HANDHELDS', 'PUDDINGS DRY', 'FRZN GARLIC BREAD/TOAST/STICKS', 'FRZN BREADED PREPARED CHICK', 'GREEN OLIVES', 'SOFT DRINK POWDER POUCHES', 'SFT DRNK 2 LITER BTL CARB INCL', 'PREPARED BEANS - BAKED W/PORK', 'CHICKEN BREAST BONELESS', 'PUDDINGS DRY', 'ENHANCED', 'PIZZA/TRADITIONAL', 'SANDWICHES&HANDHELDS', ' ', 'TOMATOES: STEWED/DICED/CRMD', 'DAIRY CASE FRUIT DRINKS (NO JU', 'MISCELLANEOUS', 'SANDWICHES&HANDHELDS', 'SOFT DRINK POWDER POUCHES']"
28234819400,"['SFT DRNK 2 LITER BTL CARB INCL', 'FLUID MILK WHITE ONLY', 'COUPONS/STORE & MFG', 'CANDY BARS (MULTI PACK)', 'MARGARINE  STICK', 'SFT DRNK 2 LITER BTL CARB INCL', 'MISC. SEASONAL ITEMS', 'CANDY BARS (MULTI PACK)', 'MAINSTREAM WHITE BREAD', 'TOMATO JUICE (OVER 50% JCE)', 'APPLE JUICE & CIDER (OVER 50%', 'GROUND COFFEE', 'FRZN BREADED PREPARED CHICK', 'ECONOMY - MEAT', 'IWS SINGLE CHEESE']"
28294022149,"['REFRIGERATED BISCUITS REGULAR', 'SPRING WATER', 'SWEET GOODS - FULL SIZE', 'REFRIGERATED SPECILATY ROLLS', 'COUPONS/STORE & MFG', 'CHEESE', 'MAINSTREAM WHITE BREAD', 'POPCORN - MICROWAVE', 'PREMIUM - MEAT', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SOFT DRINKS 12/18&15PK CAN CAR']"
28318415384,"['BAGGED POPPED POPCORN', 'VIENNA SAUSAGE', 'CANDY BAGS-CHOCOCLATE', 'ORANGES NAVELS ALL', 'NECTARINES YELLOW FLESH', 'VANILLA WAFER/KIDS COOKIES', 'TEA SWEETENED', 'SPECIALTY COOKIES', 'SPECIALTY COOKIES', 'SGL SV/VEND MACH SNACKS CHIP/P']"
