BASKET_ID,words
27266767438,"['DANDRUFF-MEDICATED SHAMPOOS', 'CANDY BARS (MULTI PACK)', 'SEAFOOD-FRE-NON RW-ALL', 'CANDY BARS (MULTI PACK)']"
27282396390,['CHILDREN S ACTIVITY']
27282396860,"['GUNS-MAGAZINE', 'CIGARETTES']"
27282951856,"['CHARCOAL', 'GRILL ACCESSORIES']"
27282952555,"['TOILET TISSUE', 'SFT DRNK SNGL SRV BTL CARB (EX', 'CIGARETTES']"
27309671674,"['BAGGED POPPED POPCORN', 'FLUID MILK WHITE ONLY', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL', 'CHIX: ROTISSERIE (HOT)']"
27309672336,"['CIGARETTES', 'PREPAID WIRELESS CARDS', 'CANDY BARS (MULTI PACK)']"
27314317042,"['BEERALEMALT LIQUORS', 'CIGARETTES', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL', 'CIGARETTES', 'BEERALEMALT LIQUORS', 'BEERALEMALT LIQUORS']"
27314317564,['PREMIUM']
27325922033,"['GROUND COFFEE', 'AGE RESTRICTED DVD S', 'CIGARETTES']"
27325922230,['SFT DRNK 2 LITER BTL CARB INCL']
27352086386,"['CIGARETTES', 'BAGGED POPPED POPCORN', 'CANDY BARS (MULTI PACK)', 'POTATO CHIPS', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL', 'TORTILLA/NACHO CHIPS']"
27352660041,"['FEM. HYGN.NAPKINS', 'CIGARETTES']"
27353212425,"[' ', 'SFT DRNK 2 LITER BTL CARB INCL', 'CHIX: CHICKEN DINNERS/SNACKS H']"
27384410710,"['CELERY', 'PROMOTIONAL', 'POURABLE SALAD DRESSINGS', 'POURABLE SALAD DRESSINGS', 'POURABLE SALAD DRESSINGS', 'CARROTS BAGGED']"
27384412820,"['CIGARETTES', 'SFT DRNK 2 LITER BTL CARB INCL']"
27399220261,"['CIGARETTES', 'TOILET TISSUE']"
27421420050,"['SWEET GOODS - FULL SIZE', 'CIGARETTES', 'SWEET GOODS - FULL SIZE', 'FLUID MILK WHITE ONLY', 'CANDY BARS (MULTI PACK)']"
27442507219,"['PIZZA/ECONOMY', 'PIZZA/ECONOMY', 'CIGARETTES', 'PIZZA/ECONOMY']"
27469217588,"['CIGARETTES', 'CIGARETTES']"
27493340258,"['CIGARETTES', 'FLUID MILK WHITE ONLY']"
27505366911,['CIGARETTES']
27505367117,"['SOFT DRINKS 12/18&15PK CAN CAR', 'SFT DRNK 2 LITER BTL CARB INCL', 'BAGGED POPPED POPCORN']"
27517360072,"['SWEET GOODS - FULL SIZE', 'HAM', 'SWEET GOODS - FULL SIZE', 'CIGARETTES', 'MISCELLANEOUS', 'FLUID MILK WHITE ONLY', 'POULTRY', 'REFRIGERATED COFFEE CREAMERS']"
27529420044,"['CIGARETTES', 'PLASTIC TRASH BAGS', 'CIGARETTES', 'FLUID MILK WHITE ONLY', 'CARDS SEASONAL', 'CARDS SEASONAL']"
27553840103,"['SFT DRNK 2 LITER BTL CARB INCL', 'RTS SOUP: CHUNKY/HOMESTYLE ET']"
27553840104,"['CIGARETTES', 'PREPAID WIRELESS CARDS']"
27601300177,['TEA SWEETENED']
27601305045,"['BAGGED POPPED POPCORN', 'BAGGED POPPED POPCORN', 'CIGARETTES', 'CORN CHIPS', 'FLUID MILK WHITE ONLY', 'PREPAID WIRELESS CARDS', 'TORTILLA/NACHO CHIPS', 'CIGARETTES']"
27620425039,"['FRZN BREADED PREPARED CHICK', 'SFT DRNK 2 LITER BTL CARB INCL', 'PASTA: CANNED', 'PIZZA/ECONOMY', 'REFRIGERATED COFFEE CREAMERS', 'PASTA: CANNED', 'PIZZA/ECONOMY', 'PASTA: CANNED', 'FLUID MILK WHITE ONLY', 'PIZZA/ECONOMY']"
27686295062,"['CHOICE BEEF', 'POTATOES RUSSET (BULK&BAG)', 'CARROTS BAGGED', 'ONIONS YELLOW (BULK&BAG)']"
27686890047,"['EGGS - LARGE', 'GUNS-MAGAZINE', 'CIGARETTES']"
27720996502,"['CHIX: CHICKEN DINNERS/SNACKS H', 'SFT DRNK 2 LITER BTL CARB INCL', ' ']"
27720997373,"['MISC BAG SNACKS', 'CHEESE CRACKERS (CHEEZ-ITS/GOL', 'MISC SNACKS']"
27720997624,['SOFT DRINKS 12/18&15PK CAN CAR']
27745076622,"['BASIC PAPER PLATES', 'REFRIG DIPS', 'MAINSTREAM WHITE BREAD', 'KIDS CEREAL', 'PICKLES', 'KIDS CEREAL', 'POULTRY', 'SOUR CREAMS', 'SNACKS/APPETIZERS', 'SEMI-SOLID SALAD DRESSING MAY', 'FLUID MILK WHITE ONLY', 'HOT MUSTARD/SPECIALTY MUSTAR', 'SANDWICHES&HANDHELDS']"
27757026856,"['CIGARETTES', 'GUNS-MAGAZINE']"
27769095054,"['TOILET TISSUE', 'PREPAID WIRELESS CARDS']"
27769096905,"['PAILS', 'FROSTING', 'LAYER CAKE MIX', 'CIGARETTES', 'DAIRY CASE TEA WITH SUGAR OR S']"
27769096907,"['CHIX: ROTISSERIE (HOT)', 'POTATOES: DRY', 'CANDY BOX NON-CHOCOLATE', 'GRAVY CAN/GLASS']"
27774205888,"['FEM. HYGN.NAPKINS', 'CANDY BARS (SINGLES)(INCLUDING', 'FEM. HYGN. TAMPONS']"
27785755507,"['SOFT DRINK POWDER POUCHES', 'SOFT DRINK POWDER POUCHES', 'SOFT DRINK POWDER POUCHES', 'SOFT DRINK POWDER POUCHES', 'SOFT DRINK POWDER POUCHES', 'SUGAR']"
27785757326,['CORN DOGS']
27798395166,['FLUID MILK WHITE ONLY']
27798396281,"['CHUNK MEATS - ALL', 'LOAF CHEESE', 'PRIMAL', 'MACARONI & CHEESE DNRS', 'CIGARETTES', 'CIGARETTES']"
27798396822,['SFT DRNK SNGL SRV BTL CARB (EX']
27817165349,['SMALL ANIMAL NEEDS']
27817166049,"['CIGARETTES', 'SFT DRNK SNGL SRV BTL CARB (EX', 'CIGARETTES', 'SFT DRNK SNGL SRV BTL CARB (EX']"
27871118183,"['SOFT DRINKS 12/18&15PK CAN CAR', 'PREPAID WIRELESS CARDS', 'FLUID MILK WHITE ONLY', 'MISC BAG SNACKS', 'TOILET TISSUE', 'PRETZELS']"
27888995899,"['HAMBURGER BUNS', 'CIGARETTES', 'ENTREES', 'CIGARETTES']"
27888996121,['CONES']
27901102008,"['TORTILLA/NACHO CHIPS', 'BAGGED POPPED POPCORN']"
27913091730,"['PREPAID WIRELESS CARDS', 'CORN DOGS', 'GUNS-MAGAZINE']"
27937016306,"['TORTILLA/NACHO CHIPS', 'CIGARETTES', 'SOFT DRINKS 12/18&15PK CAN CAR', 'PIZZA/PREMIUM']"
27937017129,"['CANDY BAGS-CHOCOCLATE', 'ENERGY DRINK']"
27950176894,"['LUNCH COMBO', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SNACKS/APPETIZERS', 'ORIENTAL SOY SAUCE']"
27950177411,"['BAGGED CHEESE SNACKS', 'BAGGED POPPED POPCORN']"
27985482456,['MISC BAG SNACKS']
27985482459,['MISC BAG SNACKS']
28009412188,"['CIGARETTES', 'CANDY BAGS-CHOCOCLATE', 'CIGARETTES', 'CANDY BAGS-CHOCOCLATE']"
28023655070,"['HEADCLEANERS', 'CIGARETTES', 'CIGARETTES']"
28069271745,['TOILET TISSUE']
28081291747,"['CIGARETTES', 'MISC SALES TRANS', 'SOFT DRINK POWDER POUCHES', 'SOUR CREAMS', 'CIGARETTES', 'CHOCOLATE MILK', 'LUNCH COMBO', 'MARSHMALLOWS', 'FLUID MILK WHITE ONLY', 'COOKIES: REGULAR', 'POTATO CHIPS', 'POULTRY', 'DAIRY CASE 100% PURE JUICE - O', 'MISC BAG SNACKS', 'POTATO CHIPS', 'MISCELLANEOUS MILK', 'ROLLS: DINNER', 'CANDY BARS (MULTI PACK)', 'SFT DRNK SNGL SRV BTL CARB (EX', 'SEAFOOD-FRE-MISC', 'SOFT DRINKS 12/18&15PK CAN CAR', 'NOODLES DRY', 'SOFT DRINKS 12/18&15PK CAN CAR', 'REFRIGERATED COFFEE CREAMERS', 'COTTAGE CHEESE', 'SCHNAPPS(42 UNDER PROOF)']"
28093265327,"['GRND/PATTY - FROZEN', 'HAMBURGER BUNS', 'ONIONS WHITE (BULK&BAG)', 'IWS SINGLE CHEESE', 'CHARCOAL', 'CIGARETTES']"
28093265449,"['CARDS EVERYDAY', 'CIGARETTES']"
28167732402,"['LOAF CHEESE', 'LIQUID LAUNDRY DETERGENTS', 'BAGGED POPPED POPCORN', 'SWEET GOODS - FULL SIZE', 'CHEESE CRACKERS (CHEEZ-ITS/GOL', 'SANDWICH BUNS', 'PORK-FULLY COOKED', 'TORTILLA/NACHO CHIPS', 'SOFT DRINKS 12/18&15PK CAN CAR', 'MISC BAG SNACKS', 'TORTILLA/NACHO CHIPS', 'SOFT DRINKS 12/18&15PK CAN CAR']"
28167732408,['FLYING INSECT']
28179767837,"['CANDY BAGS-NON CHOCOLATE', 'CIGARETTES', 'SUGAR', 'CANDY BAGS-CHOCOCLATE']"
