BASKET_ID,words
28197287127,"['PREMIUM', 'CHEESE: NATURAL BULK', 'TRADITIONAL', 'MEAT:HAM BULK', 'OLIVE OIL', 'NATURAL CHEESE EXACT WT CHUNKS', 'HAM - STEAKS/SLICES/CUBES', 'HAM', 'POTATO CHIPS', 'ONIONS WHITE (BULK&BAG)', 'VEGETABLE/SALAD OIL', 'MISC SALES TRANS', 'EGGS - X-LARGE', 'GRND/PATTY - FROZEN', 'PICKLD VEG PEPPERS ETC', 'KIDS CEREAL', 'TOMATOES VINE RIPE PKG', 'SFT DRNK 2 LITER BTL CARB INCL', 'GREEN OLIVES', 'DAIRY CASE 100% PURE JUICE - O', 'FLUID MILK WHITE ONLY', 'COTTAGE CHEESE', 'KIDS CEREAL', 'LINKS - COOKED', 'HAMBURGER BUNS', 'MAINSTREAM WHITE BREAD', 'DAIRY CASE 100% PURE JUICE OTH', 'HEAD LETTUCE', 'CONES', 'MEAT: LUNCHMEAT BULK', 'POPCORN - MICROWAVE']"
28418142883,"['PAPER TOWELS & HOLDERS', 'HAIR SETS AND GELS', 'PRIMAL', 'SELECT BEEF', 'SOIL & STAIN REMOVER', 'POTATOES RUSSET (BULK&BAG)', 'DECOR BULBS']"
28571151367,"['NON-CRBNTD DRNKING/MNERAL WATE', 'CREAM CHEESE', 'PUDDINGS DRY', 'MARGARINE  STICK', 'HAM- NET WEIGHT', 'BAKING NUTS', 'PIE CRUST MIXES & SHELLS', 'BANANAS', 'LAXATIVES']"
28600826326,"['ONIONS SWEET (BULK&BAG)', 'LEAN', 'LAXATIVES', 'POTATOES RUSSET (BULK&BAG)', 'EGGS - LARGE', 'HAIR COLOR AND DEVELOPERS']"
28619594261,"['MUSHROOMS W/WHOLE PKG', 'FRZN GARLIC BREAD/TOAST/STICKS', 'SFT DRNK 2 LITER BTL CARB INCL', 'SHREDDED CHEESE', 'GARLIC JAR', 'SELECT BEEF', 'SPAGHETTI DRY', 'SOUR CREAMS', 'FRESH', 'SFT DRNK 2 LITER BTL CARB INCL', 'POTATO CHIPS', 'FRESH', 'MAINSTREAM WHITE BREAD']"
28638790943,"['CAN CATFD GOURMET/SUP PREM (GR', 'DRY CAT FOOD SUP PREM (ONE/NUT', 'RIBS - COUNTRY/WESTERN STYLE', 'LEAN', 'ORAL HYGIENE BRUSHES', 'RICE SIDE DISH MIXES DRY', 'SFT DRNK 2 LITER BTL CARB INCL', 'KIDS CEREAL', 'CAN CATFD GOURMET/SUP PREM (GR', 'DAIRY CASE FRUIT DRINKS (NO JU', 'SFT DRNK 2 LITER BTL CARB INCL', 'TOOTHPASTE', 'PASTA: CANNED', 'ORAL HYGIENE BRUSHES', 'CAN CATFD GOURMET/SUP PREM (GR', 'SFT DRNK 2 LITER BTL CARB INCL', 'TORTILLA/NACHO CHIPS', 'MISC. HAIR & BEAUTY ACCESS.', 'LIQUID LAUNDRY DETERGENTS', 'FLUID MILK WHITE ONLY', 'CHOICE BEEF', 'MAINSTREAM WHITE BREAD', 'DIPS (NON-REFRIGERATED)', 'CAN CATFD GOURMET/SUP PREM (GR', 'CAN CATFD GOURMET/SUP PREM (GR', 'SFT DRNK 2 LITER BTL CARB INCL']"
28648026454,"['SKILLET DINNERS', 'KOSHER/SPECIALTY', 'EGGS - LARGE', 'PASTA: CANNED', 'LUNCH COMBO', 'VEGETABLE/SALAD OIL', 'HOT SAUCE', 'SPAGHETTI DRY', 'SANDWICH COOKIES', 'MISCELLANEOUS PACKAGE MIXES', 'IWS SINGLE CHEESE', 'SOFT DRINK POWDER POUCHES', 'YOGURT MULTI-PACKS', 'GRND/PATTY - FROZEN', 'PREPARED BEANS - BAKED W/PORK', 'MARSHMALLOWS', 'PEPPERS GREEN BELL', 'WATER ICE', 'MEXICAN DINNERS AND FOODS', 'PASTA: CANNED', 'FRUIT SNACKS', 'COTTAGE CHEESE', 'PASTA: CANNED', 'SOUR CREAMS', 'SOFT DRINK POWDER POUCHES', 'TOMATOES HOTHOUSE ON THE VINE', 'KIDS CEREAL', 'SNACK CRACKERS', 'MISCELLANEOUS VEGETABLES', 'DRY SOUP', 'FLAVORED/OTHER', 'SGL SV/VEND MACH SNACKS CHIP/P', 'GREEN OLIVES', 'SEMI-SOLID SALAD DRESSING MAY', 'SOFT DRINK POWDER POUCHES', 'TOASTER PASTRIES', 'ROLLS - PORK', 'SOFT DRINK POWDER POUCHES', 'MUSHROOMS W/WHOLE PKG', 'LUNCH COMBO', 'FRUIT SNACKS', 'WAFFLES/PANCAKES/FRENCH TOAST', 'ONIONS YELLOW (BULK&BAG)', 'SNACKS/APPETIZERS', 'MUSHROOMS WHITE SLICED PKG', 'ECONOMY', 'PEANUT BUTTER', 'SMOKED/COOKED', 'CATSUP', 'PIZZA/ECONOMY', 'JELLY', 'CHOICE BEEF', 'PEACHES YELLOW FLESH', 'FRUIT SNACKS', 'CANISTER POTATO/TORT CHIPS', 'OLIVE OIL', 'SUGAR', 'FRZN FRENCH FRIES', 'CHOICE BEEF', 'SOFT DRINK POWDER POUCHES', 'NATURAL CHEESE EXACT WT CHUNKS', 'CARROTS MINI PEELED', 'PINEAPPLE', 'ENTREES', 'HONEY', 'YOGURT MULTI-PACKS', 'PRIMAL', 'SEMI-SOLID SALAD DRESSING MAY', 'SHREDDED CHEESE', 'FRUIT SNACKS', 'TORTILLA/NACHO CHIPS', 'SOFT DRINKS 12/18&15PK CAN CAR', 'MOLASSES & SYRUPS', 'MAINSTREAM', 'APPLE SAUCE', 'MACARONI DRY', 'TOASTER PASTRIES', 'MARGARINE: TUBS AND BOWLS', 'CORN DOGS', 'RICE SIDE DISH MIXES DRY', 'CANISTER POTATO/TORT CHIPS', 'REFRIGERATED BISCUITS REGULAR', 'BROWNIE MIX', 'FRZN BOXED VEGETABLES - PLAIN', 'DAIRY CASE TEA WITH SUGAR OR S', 'OLIVE OIL', 'APPLE JUICE & CIDER (OVER 50%', 'POTATOES RED (BULK&BAG)', 'RICE SIDE DISH MIXES DRY', 'GRAPES WHITE', 'STUFFED/MIXED PORK', 'CANISTER POTATO/TORT CHIPS', 'CELERY', 'SANDWICHES&HANDHELDS', 'TOASTER PASTRIES', 'SFT DRNK 2 LITER BTL CARB INCL', 'SNACKS/APPETIZERS', 'BOLOGNA', 'REGULAR GARDEN', 'NOODLES DRY', 'TRAY PACK/CHOC CHIP COOKIES', 'TRADITIONAL', 'SKILLET DINNERS', 'PICKLD VEG PEPPERS ETC', 'PEPPERONI/SALAMI', 'SANDWICH SAUCE', 'PLUMS', 'MACARONI & CHEESE DNRS', 'MAINSTREAM WHITE BREAD', 'RICE SIDE DISH MIXES DRY', 'RICE - INSTANT & MICROWAVE']"
28648486619,['GASOLINE-REG UNLEADED']
28698362133,"['PEPPERONI/SALAMI', 'CORN WHITE', 'CATSUP', 'NEWSPAPER', 'POTATOES RED (BULK&BAG)']"
28771749788,"['LAYER CAKE MIX', 'EGGS - X-LARGE', 'SFT DRNK 2 LITER BTL CARB INCL', 'GARDEN PLUS', 'TORTILLA/NACHO CHIPS', 'CARROTS MINI PEELED', 'SFT DRNK 2 LITER BTL CARB INCL', 'SPONGES: BATH HOUSEHOLD', 'KOSHER/SPECIALTY', 'CORN WHITE', 'POURABLE SALAD DRESSINGS', 'POPCORN - MICROWAVE', 'BETTER FOR YOU', 'BEERALEMALT LIQUORS', 'BURRITOS', 'FLUID MILK WHITE ONLY', 'BABY WIPES', 'BABY WIPES', 'SFT DRNK 2 LITER BTL CARB INCL', 'PASTA: CANNED', 'SHREDDED CHEESE', 'POURABLE SALAD DRESSINGS', 'TREATS', 'SNACK NUT(BAG)', 'WAFFLES/PANCAKES/FRENCH TOAST', 'BURRITOS', 'TOILET TISSUE', 'SHREDDED CHEESE', 'FROSTING']"
