BASKET_ID,words
27985698522,"['REFRIGERATED PUDDING', 'FRZN BAGGED VEGETABLES - PLAIN', 'PIZZA/TRADITIONAL']"
27985702723,"['VEG JUICE (EXCEPT TOMATO) (OVE', 'ONIONS SWEET (BULK&BAG)', 'ALKALINE BATTERIES', 'DOG BISCUITS (HARD BISCUIT)', 'CHIX:FRD 8PC/CUT UP (COLD)', 'DOG & CAT CHEMICALS', 'BETTER FOR YOU', 'SOFT DRINKS 12/18&15PK CAN CAR', 'FRAMES', 'GRAPES WHITE', 'MUSHROOMS W/WHOLE PKG']"
27985703956,"['PEARS', 'FRUIT DRINKS: CANNED & GLASS (']"
27985704079,"['NATURAL CHEESE EXACT WT CHUNKS', 'GRND/PATTY - SIRLOIN (90%+)', 'BAGELS', 'STRAWBERRIES', 'VAC PAC NUTS(CANS)', 'CORN WHITE', 'GRAPES WHITE', 'PEACHES YELLOW FLESH', 'POTATO CHIPS', 'SNACK CRACKERS', 'FIGHTING VARIETAL WINES', 'BANANAS', 'SW GDS:MUFFINS-LSS THN 6', 'SOUR CREAMS', 'BAGELS', 'TOMATO PASTE', 'CANTALOUPE WHOLE', 'INSTORE CUT FRUIT', 'PRETZELS', 'TOMATO SAUCE', 'VEGETABLE PARTY TRAY', 'CARROTS MINI PEELED']"
27985705490,"['CHEWING GUM', 'REGULAR GARDEN', 'FLUID MILK WHITE ONLY', 'ADULT CEREAL']"
28025123713,"['FRZN PIE SHELLS PASTRY SHELL', 'BAR SOAP', 'PEPPERS GREEN BELL', 'DAIRY CASE 100% PURE JUICE OTH', 'BOUQUETS (NON-ROSE)', 'CARROTS - BULK', 'CHOICE BEEF', 'BANANAS', 'PEACHES', 'DAIRY CASE CITRUS PNCH/OJ SUBS', 'CORN', 'AEROSOL TOPPINGS', 'EGGS - X-LARGE', 'SOFT DRINKS 12/18&15PK CAN CAR', 'ONIONS SWEET (BULK&BAG)', 'WINGS (IQF)', 'GRAVY CAN/GLASS', 'ISOTONIC DRINKS SINGLE SERVE', 'BETTER FOR YOU', 'GRAPES WHITE']"
29034360870,"['CONDENSED SOUP', 'GROUND DECAFFINATED']"
33192561876,"['CANDY BARS (SINGLES)(INCLUDING', 'CONES', 'BURRITOS', 'MAINSTREAM WHITE BREAD']"
34322101133,"['BAGGED POPPED POPCORN', 'PRETZELS', 'FRZN SS PREMIUM ENTREES/DNRS/T', 'FRZN SS PREMIUM ENTREES/DNRS/T', 'FRZN SS PREMIUM ENTREES/DNRS/T']"
40751976207,"['CORN CHIPS', 'MAINSTREAM WHITE BREAD', 'EGGS - LARGE']"
41628142095,['GROUND COFFEE']
41782606364,"['BOLOGNA', 'IWS SINGLE CHEESE', 'MAINSTREAM WHITE BREAD', 'TOILET TISSUE', 'SHREDDED CHEESE', 'BAGGED POPPED POPCORN', 'SNACKS/APPETIZERS', 'WAFFLES/PANCAKES/FRENCH TOAST']"
