BASKET_ID,words
27399136965,"['TRADITIONAL', 'MEXICAN SAUCESSALSAPICANTEE', 'LEAN', 'DOMESTIC BIRD FOOD/NEEDS', 'MEXICAN SEASONING MIXES', 'SFT DRNK 2 LITER BTL CARB INCL', 'LOAF CHEESE', 'SHREDDED CHEESE', 'TOMATOES VINE RIPE PKG', 'CHOCOLATE COVERED COOKIES', 'TORTILLA/NACHO CHIPS', 'DAIRY CASE FRUIT DRINKS (NO JU', 'FOAM PLATES', 'SWEET GOODS - FULL SIZE', 'PAPER TOWELS & HOLDERS', 'RAWHIDE CHEWS', 'TOILET TISSUE', 'MEXICAN SEASONING MIXES', 'MEXICAN SEASONING MIXES', 'MEXICAN SAUCESSALSAPICANTEE', 'RICE SIDE DISH MIXES DRY', 'MEXICAN SAUCESSALSAPICANTEE', 'MEXICAN SOFT TORTILLAS AND WRA', 'MEXICAN TACO TOSTADO SHELLS', 'DAIRY CASE FRUIT DRINKS (NO JU', 'MEXICAN SAUCESSALSAPICANTEE', 'SFT DRNK 2 LITER BTL CARB INCL']"
27432223167,"['SFT DRNK 2 LITER BTL CARB INCL', 'FROZEN FRUIT PIES  & COBBLERS', 'IWS SINGLE CHEESE', 'MEAT: SAUS DRY BULK', 'VEGETABLE/SALAD OIL', 'TABLE SALT POPCORN SALTICE C', 'FRZN FRENCH FRIES', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'CATSUP']"
27732985186,"['CARBONATED WATER - FLVRD SWEET', 'FRZN MULTI SERVE ENTREES ALL', 'CARBONATED WATER - FLVRD SWEET', 'SFT DRNK 2 LITER BTL CARB INCL', 'PREPAID WIRELESS CARDS', 'ORIENTAL OTHER SAUCES MARINAD', 'CARBONATED WATER - FLVRD SWEET', 'PREP FD: SIDE DISHES (HOT)', 'DAIRY CASE FRUIT DRINKS (NO JU', 'ORIENTAL OTHER SAUCES MARINAD', 'TOILET TISSUE', 'SFT DRNK 2 LITER BTL CARB INCL', 'CARBONATED WATER - FLVRD SWEET', 'DAIRY CASE FRUIT DRINKS (NO JU', 'FRZN MULTI SERVE ENTREES ALL']"
27841137475,"['HOT SAUCE', 'CANDY BARS (SINGLES)(INCLUDING', 'MAINSTREAM', 'TOMATOES VINE RIPE PKG', 'SFT DRNK 2 LITER BTL CARB INCL', 'REFRIGERATED BISCUITS REGULAR', 'LEAN', 'CANDY BARS (SINGLES)(INCLUDING', 'CAKES: CREME/PUDDING', 'REGULAR GARDEN', 'CANDY BARS (SINGLES)(INCLUDING', 'SNACK NUT(BAG)', 'LINKS - RAW', 'CANDY BARS (SINGLES)(INCLUDING', 'SPAGHETTI DRY', 'CANDY BARS (SINGLES)(INCLUDING', 'PEPPERONI/SALAMI', 'FRZN GARLIC BREAD/TOAST/STICKS', 'SHREDDED CHEESE', 'DAIRY CASE TEA WITH SUGAR OR S']"
30215701492,"['WINGS (IQF)', 'CANOLA OILS', 'PAPER TOWELS & HOLDERS', 'FRZN FRENCH FRIES', 'VEGETABLE/SALAD OIL', 'SFT DRNK 2 LITER BTL CARB INCL', 'BEERALEMALT LIQUORS', 'SFT DRNK 2 LITER BTL CARB INCL', 'POTATO CHIPS']"
30700970753,"['DINNER ROLLS', 'FROZEN FRUIT PIES  & COBBLERS', 'WHOLE - HENS (15 LBS & UNDER F', 'AEROSOL DEODORANTS', 'NATURAL CHEESE EXACT WT CHUNKS', 'PAPER TOWELS & HOLDERS', 'NATURAL CHEESE EXACT WT CHUNKS', 'MEAT:HAM BULK', 'SHREDDED CHEESE', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'FROZEN FRUIT PIES  & COBBLERS', 'EGGS - LARGE', 'TOILET TISSUE', 'SFT DRNK 2 LITER BTL CARB INCL', 'FLUID MILK WHITE ONLY', 'FROZEN FRUIT PIES  & COBBLERS']"
31711256319,"['PREPAID WIRELESS CARDS', 'SANDWICH BAGS', 'TRAY PACK/CHOC CHIP COOKIES', 'APPLES GALA (BULK&BAG)', 'SOFT DRINK POWDER POUCHES', 'BUTTER SPRAY CRACKER (RITZ/CLU', 'SPAGHETTI DRY', 'SNACK CAKE - MULTI PACK', 'LEAN', 'SNACK CAKE - MULTI PACK', 'SUGAR', 'SOFT DRINK POWDER POUCHES', 'CATSUP', 'SHREDDED CHEESE', 'TOILET TISSUE', 'SPICES & SEASONINGS', 'PAPER TOWELS & HOLDERS', 'BEERALEMALT LIQUORS', 'BEERALEMALT LIQUORS']"
31803857326,['CHEWING GUM']
31803857328,"['POTATO CHIPS', 'CHOCOLATE MILK', 'REFRIG DIPS', 'POTATO CHIPS', 'SINUS AND ALLERGY', 'COUGH SYRP/LOZNG-DRP/XPCTRNT', 'COLD AND FLU', 'REFRIG DIPS']"
31803857329,"['CHEWING GUM', 'SNACK NUT(BAG)', 'SANDWICH COOKIES']"
31834160178,"['CAKE DECORS & ICING', 'FROSTING']"
31956340112,"['FEM. HYGN.NAPKINS', 'FLUID MILK WHITE ONLY', 'KIDS CEREAL', 'ETHNIC HAIR CARE', 'BANANAS']"
31981532104,"['CANDY BARS (MULTI PACK)', 'ORAL HYGIENE BRUSHES']"
31981532128,"['SPICES & SEASONINGS', 'LIQUID LAUNDRY DETERGENTS', 'SHREDDED CHEESE', 'NON-CARB FLVRD DRNKNG/MNRL WAT', 'SUGAR', 'PAPER TOWELS & HOLDERS', 'BUTTER SPRAY CRACKER (RITZ/CLU', 'HOT SAUCE', 'SOFT DRINK POWDER POUCHES', 'SPAGHETTI DRY', 'TRADITIONAL', 'FEM. HYGN.NAPKINS', 'LEAN', 'CANDY BARS (MULTI PACK)', 'CATSUP', 'SFT DRNK 2 LITER BTL CARB INCL']"
31993097305,"['EGGS', 'BOBBY PINS AND ACCESSORIES', 'CANDY BAGS-CHOCOCLATE', 'MAYBELLINE', 'ETHNIC HAIR CARE']"
32053410436,"['DAIRY CASE 100% PURE JUICE - O', 'CONDENSED SOUP', 'CONDENSED SOUP', 'PEDIATRIC ANALGESICS', 'COUGH SYRP/LOZNG-DRP/XPCTRNT']"
32409416193,"['MEAT: TURKEY BULK', 'SFT DRNK SNGL SRV BTL CARB (EX']"
32541930781,"['SOFT DRINKS 12/18&15PK CAN CAR', 'LIQUID LAUNDRY DETERGENTS', 'PAPER TOWELS & HOLDERS', 'HAMBURGER BUNS', 'FRZN FRENCH FRIES', 'SNACK CAKE - MULTI PACK', 'SNACK CAKE - MULTI PACK', 'IWS SINGLE CHEESE', 'VEGETABLE/SALAD OIL', 'TOOTHPASTE', 'SNACK CAKE - MULTI PACK', 'SOFT DRINKS 12/18&15PK CAN CAR', 'GRND/PATTY - FROZEN']"
