BASKET_ID,words
27352270487,"['APPLES GOLD DELICIOUS (BULK&BA', 'ICE CREAM SANDWICHES', 'ALUMINUM FOIL', 'CARROTS MINI PEELED', 'GARBAGE KITCHEN COMPACTOR BA', 'SANDWICH COOKIES', 'TRAY PACK/CHOC CHIP COOKIES', 'FEM. HYGN.NAPKINS', 'SUPER PREMIUM PINTS', 'ORANGES NAVELS ALL', 'IMPLEMENTS SETS', 'SEAFOOD-FRZ-IQF COOKED SHRIMP', 'BAKING POWDER & SODA', 'VEGETABLE/SALAD OIL', 'FLUID MILK WHITE ONLY', 'DAIRY CASE 100% PURE JUICE - O', 'TORTILLA/NACHO CHIPS', 'MAINSTREAM', 'FLUID MILK WHITE ONLY', 'MAINSTREAM']"
28318501580,"['CANDY BAGS-CHOCOCLATE', 'ICE CREAM TOPPINGS']"
28318501582,['PAILS']
28418116959,"['FLUID MILK WHITE ONLY', 'FLUID MILK WHITE ONLY']"
28790645752,"['FLUID MILK WHITE ONLY', 'FLUID MILK WHITE ONLY', 'CHEESE: PROCESSED BULK', 'FEM. HYGN.NAPKINS', 'MEAT:HAM BULK']"
28790645769,['CANDY BAGS-CHOCOCLATE']
29034917134,"['FLUID MILK WHITE ONLY', 'SHREDDED CHEESE', 'BANANAS', 'BISCUIT FLOUR & MIXES', 'CANNED MILK', 'REFRIGERATED BISCUITS REGULAR', 'FLUID MILK WHITE ONLY', 'BUTTER', 'CREAM CHEESE']"
29712900715,"['WOMENS  HAIR SPRAYS', 'SHAMPOO', 'SHAMPOO', 'HAIR SETS AND GELS']"
29773716595,"['PARTY EVERYDAY', 'ROSE CONSUMER BUNCH', 'CAKES: LAYERS', 'SINUS AND ALLERGY', 'BALLOONS 18IN PKG NON LICENSED']"
29787977460,"['DAIRY CASE 100% PURE JUICE - O', 'FACIAL TISSUE & PAPER HANDKE', 'BROTH', 'FLUID MILK WHITE ONLY']"
30036952272,"['PREMIUM PINTS', 'PREMIUM PINTS', 'FLUID MILK WHITE ONLY', 'PREMIUM PINTS', 'FLUID MILK WHITE ONLY', 'PREMIUM PINTS']"
30229386954,['BUTTERMILK']
30701063047,"['RIPE OLIVES', 'CORN', 'MUFFIN & CORN BREAD MIX', 'GREEN OLIVES', 'CORN', 'CORN', 'FLUID MILK WHITE ONLY', 'PICKLES']"
30757485588,"['LOAF CHEESE', 'CREAM CHEESE', 'FRZN BREAD DOUGH', 'TORTILLA/NACHO CHIPS']"
30930081804,['CRANBERRY JUICE (OVER 50% JCE)']
30996146016,"['FLUID MILK WHITE ONLY', 'FACIAL SOAPS-SCRUBS-MASKS', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'CHEESE CRACKERS (CHEEZ-ITS/GOL']"
31058862173,"['BABY FOOD CEREALS', 'ALUMINUM FOIL', 'GARBAGE KITCHEN COMPACTOR BA']"
31281221664,"['DIPS (NON-REFRIGERATED)', 'BABY FOOD - BEGINNER', 'BABY FOOD - BEGINNER', 'BABY FOOD - BEGINNER', 'BABY FOOD - BEGINNER', 'PEPPERS GREEN BELL', 'BABY FOOD - BEGINNER', 'RIPE OLIVES', 'BABY FOOD - BEGINNER', 'BABY FOOD - BEGINNER', 'BABY FOOD CEREALS', 'BABY FOOD - BEGINNER', 'PEPPERS RED BELL']"
31344156674,"['CAKES: ANGEL FDS/CKE ROLLS', 'SFT DRNK 2 LITER BTL CARB INCL', 'FROZEN FRUIT', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL']"
31468091927,"['CANDY BARS (SINGLES)(INCLUDING', 'TAPE & MAILING PRODUCTS']"
31687616036,"['LAYER CAKE MIX', 'BITS & MORSELS']"
31993481437,"['SHREDDED CHEESE', 'CREAM CHEESE', 'POTATOES RUSSET (BULK&BAG)', 'SOUR CREAMS']"
32041346657,"['BABY FOOD - BEGINNER', 'PREMIUM']"
32125761646,['BABY DIAPERS']
32270010945,"['CANDY BARS (MULTI PACK)', 'NUTS OTHER']"
32408836675,"['CROUTONS SALAD TOPPERS BREAD', 'POURABLE SALAD DRESSINGS']"
33027736637,['GASOLINE-REG UNLEADED']
33094656965,['GASOLINE-REG UNLEADED']
33095136812,"['MARGARINE: TUBS AND BOWLS', 'FLUID MILK WHITE ONLY', 'EGGS - MEDIUM']"
33397956607,"['BROTH', 'GROUND FLVR REG COFFEE', 'DISPOSABLE FOILWARE']"
33906480425,"['MEAT:HAM BULK', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'APPLES FUJI (BULK&BAG)']"
33906481587,['FLUID MILK WHITE ONLY']
34203802082,"['FLUID MILK WHITE ONLY', 'DESIGNER PAPER: MEDIUM WEIGHT', 'LAYER CAKE MIX', 'YOGURT NOT MULTI-PACKS', 'SOUR CREAMS', 'BBQ SAUCE', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL', 'HEAD LETTUCE', 'SFT DRNK 2 LITER BTL CARB INCL', 'HOT DOG BUNS', 'REFRIG DIPS', 'RAMEN NOODLES/RAMEN CUPS', 'GARDEN PLUS', 'YOGURT NOT MULTI-PACKS', 'PINEAPPLE', 'ALL FAMILY CEREAL', 'CREAM CHEESE', 'TRADITIONAL', 'EGGS - LARGE', 'PREMIUM', 'TRADITIONAL', 'HAMBURGER BUNS', 'MEAT:HAM BULK', 'BUTTER SPRAY CRACKER (RITZ/CLU', 'ADULT CEREAL', 'VEGETABLE/SALAD OIL', 'PREMIUM - BEEF', 'REFRIGERATED MEXICAN PRODUCTS', 'SFT DRNK 2 LITER BTL CARB INCL', 'HAIR SETS AND GELS', 'GRND/PATTY - FROZEN', 'SNACK CRACKERS', 'DRY', 'RIPE OLIVES', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'PLASTIC CUPS', 'POTATO CHIPS', 'FLUID MILK WHITE ONLY', 'RAMEN NOODLES/RAMEN CUPS', 'SPICES & SEASONINGS', 'CHEESE: PROCESSED BULK', 'ROMA TOMATOES (BULK/PKG)', 'AREA REPELLANTS', 'TOMATOES VINE RIPE BULK', 'GENERAL EYE CARE', 'ALL FAMILY CEREAL', 'MISC BAG SNACKS', 'NATURAL CHEESE EXACT WT CHUNKS', 'BUTTER', 'YOGURT NOT MULTI-PACKS', 'MISCELLANEOUS', 'ADULT CEREAL']"
34203802106,['GASOLINE-REG UNLEADED']
34337617159,['FLUID MILK WHITE ONLY']
34574161810,"['TRADITIONAL', 'POTATO CHIPS', 'SFT DRNK 2 LITER BTL CARB INCL']"
