BASKET_ID,words
28318347305,['GASOLINE-REG UNLEADED']
28331582033,"['IRONING ACCESSORIES: BRDS/CV', 'KITCHEN & MULTI-PURPOSE CLEANE', 'BATHROOM CLEANERS - SPECIALTY', 'AIR CARE - CANDLES', 'ECONOMY', 'LOIN - CHOPS BONE-IN', 'AIR CARE - CANDLES']"
28537501015,"['OFFALS', 'CHEESE: NATURAL BULK', 'MISC: HERRING PICKLES HORSER', 'WHOLE CHICKEN (ROASTERS/FRYER)', 'CANTALOUPE WHOLE', 'PRIMAL', 'LEMON JUICE & LIME JUICE (OVER']"
28886863960,"['SELECT BEEF', 'SFT DRNK 2 LITER BTL CARB INCL', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'FLUID MILK WHITE ONLY', 'ONIONS YELLOW (BULK&BAG)', 'EGGS - MEDIUM', 'CORN YELLOW']"
28919909217,"['MISCELLANEOUS', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'LEAN']"
28919909229,"['MAINSTREAM WHITE BREAD', 'SOFT DRINKS 12/18&15PK CAN CAR', 'FLUID MILK WHITE ONLY']"
29125235713,"['MISC. HAIR & BEAUTY ACCESS.', 'WOMENS/GIRLS HOSIERY', 'SEMI-SOLID SALAD DRESSING MAY', 'TABLE SALT POPCORN SALTICE C', 'WOMENS /GIRLS  SOCKS', 'GRND/PATTY - FROZEN', 'LADIES SPORT SOCKS', 'SNACK CAKE - MULTI PACK', 'WOMENS/GIRLS HOSIERY']"
29221733451,"['WASTECANS', 'WOMEN S GENERAL-MAGAZINE', 'SEWING NOTIONS', 'VAC BAGS/ACC']"
29436103482,"['FRZN WHIPPED TOPPING', 'SOFT DRINKS 6PK/4PK CAN CARB (', 'RAZORS AND BLADES', 'FRUIT COCKTAIL FRUIT SALAD', 'INFANT FORMULA MILK BASE', 'REFRIGERATED BISCUITS REGULAR', 'MARGARINE: TUBS AND BOWLS', 'SOFT DRINKS 6PK/4PK CAN CARB (', 'SOFT DRINKS CAN NON-CARB (EXCE', 'MAINSTREAM WHITE BREAD', 'YOGURT NOT MULTI-PACKS', 'FRUIT COCKTAIL FRUIT SALAD', 'RAZORS AND BLADES', 'SOFT DRINKS 6PK/4PK CAN CARB (', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'YOGURT NOT MULTI-PACKS', 'YOGURT NOT MULTI-PACKS', 'TEA BAGS HERBAL & FLAVORED', 'PIES: FRUIT/NUT', 'SOUR CREAMS', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'REFRIGERATED COFFEE CREAMERS', 'BANANAS', 'GROUND COFFEE', 'SOFT DRINKS CAN NON-CARB (EXCE', 'WALNUTS SHELLED', 'APPLES RED DELICIOUS (BULK&BAG', 'CIDER', 'SOFT DRINKS CAN NON-CARB (EXCE', 'SOFT DRINKS 6PK/4PK CAN CARB (', 'SOFT DRINKS 6PK/4PK CAN CARB (', 'REFRIGERATED COFFEE CREAMERS', 'COTTAGE CHEESE', 'DAIRY CASE 100% PURE JUICE - O', 'YOGURT NOT MULTI-PACKS']"
29471192961,"['SOFT DRINKS 6PK/4PK CAN CARB (', 'HAMBURGER BUNS', 'SOUP CRACKERS (SALTINE/OYSTER)', 'POTATO CHIPS', 'ICE - CRUSHED/CUBED', 'SW GDS: SW ROLLS/DAN', 'WOMEN S GENERAL-MAGAZINE', 'SOFT DRINKS 6PK/4PK CAN CARB (', 'SOUP CRACKERS (SALTINE/OYSTER)']"
29671621574,['GASOLINE-REG UNLEADED']
29738631612,['GASOLINE-REG UNLEADED']
29738632400,"['SFT DRNK SNGL SRV BTL CARB (EX', 'CIDER']"
29738632456,['GASOLINE-REG UNLEADED']
30054630710,['GASOLINE-REG UNLEADED']
30176072884,['GASOLINE-REG UNLEADED']
30686713971,"['CIDER', 'POTATOES SWEET', 'MARGARINE: TUBS AND BOWLS', 'BUTTER SPRAY CRACKER (RITZ/CLU', 'PINEAPPLE', 'BUTTER SPRAY CRACKER (RITZ/CLU', 'SEMI-SOLID SALAD DRESSING MAY', 'EGGS - LARGE', 'YEAST: DRY', 'SFT DRNK SNGL SRV BTL CARB (EX', 'SUGAR']"
