BASKET_ID,words
27721168219,"['CANDY BARS (SINGLES)(INCLUDING', 'CHEWING GUM', 'MINTS CANDY & BREATH (NOT LIF', 'CANDY BARS (SINGLES)(INCLUDING', 'ANTIPERSPIRANTS ONLY (ALL OTHE']"
27901270102,"['PEACHES', 'NATURAL CHEESE EXACT WT SLICES', 'MEAT:HAM BULK', 'FLUID MILK WHITE ONLY', 'CHEESE: NATURAL BULK', 'PINEAPPLE', 'FRUIT COCKTAIL FRUIT SALAD', 'SANDWICH BUNS', 'COTTAGE CHEESE', 'MEAT: TURKEY BULK', 'HAND AND BODY LOTIONS', 'SOAP- LIQ&BAR', 'SOAP- LIQ&BAR']"
28081446541,"['CUCUMBERS', 'ORGANIC CARROTS', 'HEAD LETTUCE', 'ROMA TOMATOES (BULK/PKG)', 'VARIETY LETTUCE', 'CIGARETTES', 'SALAD BAR FRESH FRUIT', 'DRESSINGS', 'ONIONS SWEET (BULK&BAG)', 'MUSHROOMS WHITE SLICED PKG', 'MISC SALES TRANS', 'DRESSINGS', 'PEPPERS ALL OTHER']"
28344790834,"['SMOKED/COOKED', 'ROLLS: DINNER', 'CHOICE BEEF', 'FRZN BAGGED VEGETABLES - PLAIN', 'FRZN BAGGED VEGETABLES - PLAIN', 'WHOLE CHICKEN (ROASTERS/FRYER)', 'HAM', 'SMOKED/COOKED', 'FRZN BAGGED VEGETABLES - PLAIN', 'BREAD:SWEET/BREAKFAST', 'FLAVORED/OTHER', 'FRZN BAGGED VEGETABLES - PLAIN', 'PANTRY', 'FRZN BAGGED VEGETABLES - PLAIN', 'ECONOMY - BEEF', 'VEGETABLE/SALAD OIL', 'CHOICE BEEF', 'DISPOSABLE FD STORAGE CONTAINR', 'ROLLS - PORK', 'FRZN BAGGED VEGETABLES - PLAIN', 'WHOLE CHICKEN (ROASTERS/FRYER)', 'FRZN BAGGED VEGETABLES - PLAIN', 'ROLLS - PORK', 'POULTRY', 'ECONOMY', 'FRZN BAGGED VEGETABLES - PLAIN', 'SMOKED/COOKED', 'FRZN BAGGED VEGETABLES - PLAIN', 'BOLOGNA', 'FRZN BAGGED VEGETABLES - PLAIN']"
28511876601,"['POTATO CHIPS', 'BLENDED JUICE&COMBINATIONS (50', 'SOAP- LIQ&BAR', 'SOAP- LIQ&BAR', 'POTATO CHIPS', 'REFRIGERATED COFFEE CREAMERS', 'DAIRY CASE JUICE DRNK UNDER 10', 'POTATO CHIPS', 'REFRIGERATED COFFEE CREAMERS', 'BLENDED JUICE&COMBINATIONS (50', 'BLENDED JUICE&COMBINATIONS (50', 'EVERYDAY MEDIUM', 'APPLE JUICE & CIDER (OVER 50%', 'DAIRY CASE JUICE DRNK UNDER 10', 'DAIRY CASE JUICE DRNK UNDER 10', 'REFRIGERATED COFFEE CREAMERS']"
28790647491,"['ROLLS - PORK', 'POPCORN - MICROWAVE', 'EGGS - LARGE', 'MARGARINE: TUBS AND BOWLS', 'CANDY BARS (SINGLES)(INCLUDING', 'FLAVORED/OTHER', 'DAIRY CASE 100% PURE JUICE - O', 'ROLLS - PORK', 'MAINSTREAM WHITE BREAD']"
28919349275,['GASOLINE-REG UNLEADED']
28919349314,['MEXICAN SOFT TORTILLAS AND WRA']
28919440721,"['CHICKEN BREAST BONELESS', 'MEXICAN SAUCESSALSAPICANTEE', 'MEXICAN SAUCESSALSAPICANTEE', 'STIR FRY/STRIPS/FAJITAS']"
29157652573,"['CIGARETTES', 'BEANS', 'ONIONS WHITE (BULK&BAG)', 'HAMS-WHOLE BONELESS', 'LOIN - CHOPS BONELESS', 'POTATOES RED (BULK&BAG)', 'WHOLE CHICKEN (ROASTERS/FRYER)', 'GRAPEFRUIT']"
29436250067,"['CHICKEN BREAST BONELESS', 'BREAD:ITALIAN/FRENCH', 'PACKAGE DINNERS: OTHER']"
30731540371,"['CHEWING GUM', 'SPICES & SEASONINGS', 'SPICES & SEASONINGS', 'SPICES & SEASONINGS']"
30930620109,"['SPAGHETTI DRY', 'WHOLE CHICKEN (ROASTERS/FRYER)', 'MAINSTREAM', 'TOMATO PASTE', 'RAMEN NOODLES/RAMEN CUPS', 'RIPE OLIVES', 'CHEESE: NATURAL PREPORTND', 'FRESH', 'OLIVE OIL', 'MAINSTREAM', 'POTATOES: DRY', 'SPAGHETTI DRY', 'FRZN GARLIC BREAD/TOAST/STICKS', 'GREEN OLIVES', 'WAFFLES/PANCAKES/FRENCH TOAST', 'MUSHROOMS CND & GLASS', 'CHEESE:SPECIALTY PREPACK', 'PIES: FRUIT/NUT', 'TOMATO SAUCE', 'TOMATOES: STEWED/DICED/CRMD', 'MAINSTREAM']"
31198353246,"['SFT DRNK 2 LITER BTL CARB INCL', 'COLESLAW', 'PAPER TOWELS & HOLDERS', 'MUFFIN & CORN BREAD MIX', 'MUFFIN & CORN BREAD MIX', 'SFT DRNK 2 LITER BTL CARB INCL', 'HARDBACK/TRADE BEST SELLER', 'SOAP- LIQ&BAR', 'SEAFOOD-MISC-SAUCES/MARIN-WET', 'METAL BAKEWARE', 'SFT DRNK 2 LITER BTL CARB INCL', 'SOAP- LIQ&BAR', 'MUFFIN & CORN BREAD MIX', 'SEAFOOD-MISC-SAUCES/MARIN-WET', 'SFT DRNK 2 LITER BTL CARB INCL', 'SEAFOOD-FRE-MISC', 'SFT DRNK 2 LITER BTL CARB INCL', 'TOILET TISSUE', 'BAKING CUPS', 'POURABLE SALAD DRESSINGS', 'SFT DRNK 2 LITER BTL CARB INCL']"
31748138101,"['FLUID MILK WHITE ONLY', 'ADULT CEREAL', 'SPICES & SEASONINGS', 'ONIONS SWEET (BULK&BAG)', 'EGGS - X-LARGE', 'INTERNAL', 'PIES: FRUIT/NUT', 'BODY WASH', 'INTERNAL', 'FLOUR: WHITE & SELF RISING', 'ADULT CEREAL', 'SPICES & SEASONINGS', 'CIGARETTES', 'VEGETABLE/SALAD OIL', 'BODY WASH']"
31920570514,"['BROWNIE MIX', 'AGE RESTRICTED DVD S', 'PREMIUM PINTS', 'REGULAR GARDEN', 'POURABLE SALAD DRESSINGS']"
