BASKET_ID,words
28235555874,"['SOFT DRINKS 12/18&15PK CAN CAR', 'SOFT DRINKS 12/18&15PK CAN CAR']"
29183227404,"['SOFT DRINK POWDER POUCHES', 'SOFT DRINK POWDER POUCHES', 'SHAMPOO', 'HAIR CONDITIONERS AND RINSES', 'SOFT DRINK POWDER POUCHES', 'KIDS CEREAL', 'MAINSTREAM WHITE BREAD', 'AGE RESTRICTED DVD S', 'AGE RESTRICTED DVD S', 'SOFT DRINK POWDER POUCHES', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SEASONED PORK', 'RICE SIDE DISH MIXES DRY', 'TOMATO JUICE (OVER 50% JCE)', 'FLUID MILK WHITE ONLY', 'SEMI-SOLID SALAD DRESSING MAY', 'PASTA: CANNED', 'POTATO CHIPS', 'LEAN', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SOFT DRINK POWDER POUCHES', 'PUDDING&GELATIN CUPS/CANS', 'PASTA: CANNED', 'HAM', 'NOODLE SIDE DISH MIXES', 'FRZN HASHBROWN POTATOES', 'DRY BEANS/PEAS/BARLEY: BAG & B']"
30822222523,['COLD AND FLU']
31046610032,"['KOSHER FOODS', 'SNUFF', 'PAPER TOWELS & HOLDERS', 'COFFEE FILTERS', 'CANDY BARS (SINGLES)(INCLUDING']"
31070556078,['COUPONS/STORE & MFG']
31070556088,['GASOLINE-REG UNLEADED']
31173060970,"['CIGARETTES', 'SEASONAL CANDY BOX-CHOCOLATE', 'CIGARETTES']"
31553761263,"['PRIMAL', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SW GDS:DONUTS', 'SOFT DRINKS 12/18&15PK CAN CAR', 'MENS GIFTS']"
33106670526,['GASOLINE-REG UNLEADED']
33118517314,['GASOLINE-REG UNLEADED']
33239801892,"['POTATO CHIPS', 'ENHANCED', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SKILLET DINNERS', 'SEAFOOD-FRZ-BRD SHRIMP', 'MUSHROOMS CND & GLASS', 'SEAFOOD-FRZ-BRD SHRIMP', 'PASTA: CANNED', 'SOUP CRACKERS (SALTINE/OYSTER)', 'ECONOMY', 'TUNA', 'RICE SIDE DISH MIXES DRY', 'PASTA: CANNED', 'MAINSTREAM WHITE BREAD', 'TUNA', 'SOFT DRINKS 12/18&15PK CAN CAR', 'BEANS GREEN: FS/WHL/CUT', 'GRAPES RED', 'SAUERKRAUT', 'CHOICE BEEF', 'BEANS GREEN: FS/WHL/CUT', 'EGGS - MEDIUM', 'CHILI SAUCE COCKTAIL SAUCE', 'POTATOES RUSSET (BULK&BAG)', 'FLUID MILK WHITE ONLY', 'SALADS', 'SOFT DRINKS 12/18&15PK CAN CAR', 'DIPS (NON-REFRIGERATED)', 'DAIRY CASE 100% PURE JUICE - O', 'STEAK & WORCHESTER SAUCE', 'SPICES & SEASONINGS', 'MARGARINE: TUBS AND BOWLS', 'ROLLS - PORK', 'MAINSTREAM', 'RICE SIDE DISH MIXES DRY', 'PREMIUM - MEAT', 'FRZN GARLIC BREAD/TOAST/STICKS', 'DRINKS - CARB JUICE (OVER 50%', 'MUSHROOMS CND & GLASS', 'TOMATO JUICE (OVER 50% JCE)', 'REFRIGERATED BISCUITS REGULAR', 'SPAGHETTI DRY', 'TRAY PACK/CHOC CHIP COOKIES']"
33409477211,['GASOLINE-REG UNLEADED']
33657437599,"['CIGARETTES', 'GASOLINE-REG UNLEADED']"
33906107957,"['SNUFF', 'GASOLINE-REG UNLEADED']"
34577487391,['GASOLINE-REG UNLEADED']
40097761406,"['ADULT CEREAL', 'ADULT CEREAL']"
40841116026,"['SNACKS/APPETIZERS', 'SS ECONOMY ENTREES/DINNERS ALL', 'CONDENSED SOUP', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SHREDDED CHEESE', 'MISCELLANEOUS VEGETABLES', 'BEANS GREEN: FS/WHL/CUT', 'SOFT DRINKS 12/18&15PK CAN CAR']"
41627686810,"['CHIX:FRD 8PC/CUT UP (COLD)', 'CANDY BAGS-CHOCOCLATE', 'SEASONAL MISCELLANEOUS', 'SEASONAL MISCELLANEOUS', 'SGL SV/VEND MACH SNACKS CHIP/P']"
41627693851,"['SEASONAL CANDY BAGS-CHOCOLATE', 'WRITING INSTRUMENTS', 'PROMOTIONAL']"
