BASKET_ID,words
27442523364,"['SFT DRNK 2 LITER BTL CARB INCL', 'CANDY BAGS-NON CHOCOLATE', 'MEXICAN SAUCESSALSAPICANTEE', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'BEERALEMALT LIQUORS', 'MISC SNACKS', 'PACKAGE DINNERS: OTHER', 'DRAIN CARE', 'SEMI-SOLID SALAD DRESSING MAY', 'YOGURT NOT MULTI-PACKS', 'BLENDED JUICE&COMBINATIONS (50', 'SOFT DRINKS 12/18&15PK CAN CAR', 'NON DAIRY CREAMER: DRY', 'MEXICAN SAUCESSALSAPICANTEE', 'SAUCE MIXES GRAVY MIXES DRY', 'SHREDDED CHEESE', 'BODY WASH', 'FRZN CONC ALLIEDS OVER 50% JUI', 'SAL: DESSERTS-PREPACK', 'FRUIT SNACKS', 'YOGURT NOT MULTI-PACKS', 'ADULT CEREAL', 'RICE SIDE DISH MIXES DRY', 'FRUIT COCKTAIL FRUIT SALAD', 'PORK-FULLY COOKED', 'YOGURT NOT MULTI-PACKS', 'NOODLE SIDE DISH MIXES', 'RICE - INSTANT & MICROWAVE', 'CHUNK MEATS - ALL', 'JHOOK - HOUSEWARE', 'SAUCE MIXES GRAVY MIXES DRY', 'SW GDS:DONUTS', 'SHREDDED CHEESE', 'PARTY EVERYDAY', 'APPLES GOLD DELICIOUS (BULK&BA', 'MEAT: SAUS DRY BULK', 'SOUR CREAMS', 'SOLID/STK DEODORANTS', 'PEAS GREEN', 'TRAY PACK/CHOC CHIP COOKIES', 'PEAS & ONIONS PEAS & CARROT', 'ADULT ANALGESICS', 'ORGANIC SALAD MIX', 'PEACHES', 'MUSHROOMS CND & GLASS', 'FRZN CONC ALLIEDS OVER 50% JUI', 'DRESSINGS', 'ALL FAMILY CEREAL', 'FABRIC SOFTENER LIQUID', 'CHEESE: NATURAL BULK', 'MISC SALES TRANS', 'POTATOES RED (BULK&BAG)', 'CANISTER POTATO/TORT CHIPS', 'GARDEN PLUS', 'MISCELLANEOUS VEGETABLES', 'COTTAGE CHEESE', 'SEMI-SOLID SALAD DRESSING MAY', 'NOODLE SIDE DISH MIXES', 'BEANS GREEN: FS/WHL/CUT', 'SHAMPOO', 'FLUID MILK WHITE ONLY', 'SFT DRNK 2 LITER BTL CARB INCL', 'SHAMPOO', 'YOGURT NOT MULTI-PACKS']"
27997436038,"['SOFT DRINKS 12/18&15PK CAN CAR', 'AEROSOL DEODORANTS', 'METAL BAKEWARE']"
28057296645,"['BREAST - BONELESS(IQF)', 'ROLLS: SANDWICH', 'STUFFED/MIXED PORK', 'FLUID MILK WHITE ONLY', 'SEMI-SOLID SALAD DRESSING MAY', 'WATERMELON SEEDLESS WHOLE', 'GARDEN PLUS', 'INSTANT OATMEAL', 'CANTALOUPE WHOLE', 'SOFT DRINKS 12/18&15PK CAN CAR']"
28318466322,"['SOFT DRINKS 12/18&15PK CAN CAR', 'YOGURT NOT MULTI-PACKS', 'YOGURT NOT MULTI-PACKS', 'YOGURT NOT MULTI-PACKS', 'ADULT CEREAL', 'CARBONATED WATER - FLVRD SWEET', 'POTATO CHIPS', 'CARBONATED WATER - FLVRD SWEET', 'GARBAGE KITCHEN COMPACTOR BA', 'BEERALEMALT LIQUORS', 'JUICE (UNDER 10% JUICE)', 'CARBONATED WATER - FLVRD SWEET', 'PANCAKE MIXES', 'POTATO CHIPS', 'KIDS CEREAL', 'REFRIGERATED COFFEE CREAMERS', 'SOFT DRINKS 12/18&15PK CAN CAR', 'FLUID MILK WHITE ONLY', 'HAMBURGER BUNS', 'NON DAIRY CREAMER: DRY', 'MOLASSES & SYRUPS', 'ALL FAMILY CEREAL']"
28941766680,['NATURAL BEEF']
29354041217,"['ALKALINE BATTERIES', 'RICE - INSTANT & MICROWAVE', 'PASTA: CANNED', 'POTATO CHIPS', 'ADULT CEREAL', 'YOGURT NOT MULTI-PACKS', 'PASTA: CANNED', 'YOGURT NOT MULTI-PACKS', 'ADULT CEREAL', 'FLOOR - CARPET & UPHOLSTERY', 'CHICKEN BREAST BONELESS', 'WRITING INSTRUMENTS', 'EGGS - X-LARGE', 'DIPS', 'CELERY', 'SOFT DRINKS 12/18&15PK CAN CAR', 'WRITING INSTRUMENTS', 'FLUID MILK WHITE ONLY', 'CANTALOUPE WHOLE', 'YOGURT NOT MULTI-PACKS', 'NECTARINES YELLOW FLESH', 'CUCUMBERS', 'POTATO CHIPS', 'MAINSTREAM WHEAT/MULTIGRAIN BR']"
31115136419,"['MEAT:HAM BULK', 'POTATO CHIPS', 'BEERALEMALT LIQUORS', 'GARDEN PLUS', 'FLUID MILK WHITE ONLY', 'BREAD:LOAF/SNACK', 'SFT DRNK MLT-PK BTL CARB (EXCP', 'SOFT DRINKS 6PK/4PK CAN CARB (', 'DELI TRAY:MEAT AND CHEESE', 'GROUND FLVR DECAF COFFEE', 'SFT DRNK SNGL SRV BTL CARB (EX', 'POTATO CHIPS']"
31198795316,"[' ', 'GROUND FLVR DECAF COFFEE', 'BBQ SAUCE', 'MEAT: SAUS DRY PPK/PRSLC', 'CHICKEN BREAST BONELESS', 'LAXATIVES', 'FOOT SPRAYS POWDERS', 'TRADITIONAL', 'CHUNK MEATS - ALL', 'NON DAIRY CREAMER: DRY', 'NOODLES DRY', 'MEXICAN SAUCESSALSAPICANTEE', 'POTATOES RUSSET (BULK&BAG)', 'SEMI-SOLID SALAD DRESSING MAY']"
31956445359,"['NON DAIRY CREAMER: DRY', 'SPICES & SEASONINGS', 'STRAWBERRIES', 'ROLLS: BAGELS', 'REGULAR GARDEN']"
34749230333,"['YOGURT NOT MULTI-PACKS', 'CONDENSED SOUP', 'COTTAGE CHEESE', 'YOGURT NOT MULTI-PACKS', 'ROLLS: SANDWICH']"
