BASKET_ID,words
27553559003,['GASOLINE-REG UNLEADED']
27610214262,"['SFT DRNK SNGL SRV BTL CARB (EX', 'PRIMAL']"
27620126672,"['FLOUR: WHITE & SELF RISING', 'BREAD:ITALIAN/FRENCH', 'FRZN MULTI SERVE ENTREES ALL', 'BROCCOLI WHOLE&CROWNS', 'SHREDDED CHEESE', 'POULTRY - STEW W/DUMPLINGS/ A', 'REFRIGERATED SPECILATY ROLLS', 'MARGARINE  STICK', 'CREAM CHEESE', 'FLUID MILK WHITE ONLY', 'SEMI-SOLID SALAD DRESSING MAY', 'RICE - INSTANT & MICROWAVE']"
27720721787,"['FRZN MULTI SERVE ENTREES ALL', 'CHICKEN BREAST BONELESS', 'FURNITURE', 'LIQUID LAUNDRY DETERGENTS', 'SOFT DRINKS SINGLE CANS CARB (']"
27732788967,"['COOKIES: HOLIDAY/SPECIAL OCCAS', 'COOKIES: HOLIDAY/SPECIAL OCCAS', 'SOFT DRINKS SINGLE CANS CARB (']"
27768996645,"['PREMIUM', 'PLASTIC/HEAVY PAPER PREM PLATE', 'CARDS EVERYDAY', 'CARDS EVERYDAY', 'CAKES:BIRTHDAY/CELEBRATION LAY', 'CARDS EVERYDAY', 'MEXICAN SAUCESSALSAPICANTEE', 'PLASTIC/HEAVY PAPER PREM PLATE', 'CAKES: CNDLES/RETL ACCSS', 'TORTILLA/NACHO CHIPS']"
27774323768,"['BANANAS', 'HAMBURGER BUNS', 'CHEWING GUM', 'HEAD LETTUCE', 'GRND/PATTY - ROUND', 'PREPARED BEANS - BAKED W/PORK', 'FLUID MILK WHITE ONLY', 'FRZN FRENCH FRIES']"
27816865144,['PRIMAL']
27871228514,"['SS ECONOMY ENTREES/DINNERS ALL', 'SS ECONOMY ENTREES/DINNERS ALL', 'SS ECONOMY ENTREES/DINNERS ALL', 'HAND AND BODY LOTIONS', 'PEACHES YELLOW FLESH', 'STRAWBERRIES', 'SANDWICH COOKIES', 'FRZN FRENCH FRIES']"
27888708721,"['HEAD LETTUCE', 'CREAM CHEESE', 'GRAPES WHITE', 'FLUID MILK WHITE ONLY', 'PRIMAL', 'TORTILLA/NACHO CHIPS', 'MEXICAN SEASONING MIXES', 'MACARONI & CHEESE DNRS', 'SHREDDED CHEESE', 'REFRIGERATED MEXICAN PRODUCTS', 'BAGELS', 'SOFT DRINKS 12/18&15PK CAN CAR']"
28056972175,['SUNTAN PROD W/SPF LOTION/OIL']
28092956610,"['STRAWBERRIES', 'FRZN SS PREMIUM ENTREES/DNRS/N', 'HEAD LETTUCE', 'SS ECONOMY ENTREES/DINNERS ALL', 'MAINSTREAM', 'CARBONATED WATER - FLVRD SWEET', 'NOODLE SIDE DISH MIXES', 'CARBONATED WATER - FLVRD SWEET', 'BANANAS', 'FLUID MILK WHITE ONLY', 'PEACHES YELLOW FLESH', 'NOODLE SIDE DISH MIXES', 'DIET/LIGHT BREAD', 'PRIMAL', 'YOGURT NOT MULTI-PACKS', 'SFT DRNK 2 LITER BTL CARB INCL', 'INSTORE CUT FRUIT', 'BAGGED POPPED POPCORN', 'CARROTS MINI PEELED', 'CHEESE CRACKERS (CHEEZ-ITS/GOL', 'REFRIGERATED SPECILATY ROLLS', 'FRZN SS PREMIUM ENTREES/DNRS/N', 'YOGURT NOT MULTI-PACKS', 'CARBONATED WATER - FLVRD SWEET', 'MACARONI & CHEESE DNRS']"
28140904474,"['PEACHES YELLOW FLESH', 'CHILDRENS LOW END', 'BANANAS', 'STRAWBERRIES', 'PURE EXTRACTS', 'REFRIGERATED COOKIES-CHUB', 'SUGAR', 'CREAM CHEESE', 'FRZN SS PREMIUM ENTREES/DNRS/N', 'KIWI FRUIT', 'BLUEBERRIES', 'FRZN SS PREMIUM ENTREES/DNRS/N', 'METAL BAKEWARE']"
28154387198,"['MISC MEAT SAUCES', 'INSTORE CUT FRUIT', 'MELON HALVES/QUARTERS', 'POTATOES RUSSET (BULK&BAG)', 'MARGARINE  STICK', 'SHREDDED CHEESE', 'BLUEBERRIES', 'SOFT DRINKS 12/18&15PK CAN CAR', 'FLNK/PLT/SHNK - WH/HALF', 'SANDWICH BAGS', 'DAIRY CASE JUICE DRNK UNDER 10', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SOUR CREAMS', 'SOFT DRINKS 12/18&15PK CAN CAR', 'BANANAS', 'STRAWBERRIES', 'FREEZER BAGS', 'BROCCOLI WHOLE&CROWNS']"
28270726302,"['BANANAS', 'BROCCOLI WHOLE&CROWNS', 'POULTRY - STEW W/DUMPLINGS/ A', 'CARBONATED WATER - FLVRD SWEET', 'DIET/LIGHT BREAD', 'INSTORE CUT FRUIT', 'YOGURT NOT MULTI-PACKS', 'CLEANING WIPES', 'GRANOLA BARS', 'ROMA TOMATOES (BULK/PKG)', 'YOGURT NOT MULTI-PACKS', 'FLUID MILK WHITE ONLY', 'CARBONATED WATER - FLVRD SWEET', 'CHEESE CRACKERS (CHEEZ-ITS/GOL', 'REFRIGERATED SPECILATY ROLLS', 'GRANOLA BARS', 'MARGARINE  STICK', 'RICE - INSTANT & MICROWAVE', 'SHREDDED CHEESE', 'CARBONATED WATER - FLVRD SWEET', 'SS ECONOMY ENTREES/DINNERS ALL', 'YOGURT NOT MULTI-PACKS', 'CLEANING WIPES', 'RTS SOUP: CHUNKY/HOMESTYLE ET', 'ADULT CEREAL']"
28391320220,"['STRAWBERRIES', 'BROCCOLI WHOLE&CROWNS', 'FRZN WHIPPED TOPPING', 'CAKES: ANGEL FDS/CKE ROLLS', 'SEMI-SOLID SALAD DRESSING MAY', 'BANANAS', 'REFRIGERATED SPECILATY ROLLS']"
28406013547,"['MAINSTREAM', 'ADULT CEREAL', 'GRANOLA BARS', 'KIDS CEREAL', 'FLUID MILK WHITE ONLY', 'YOGURT NOT MULTI-PACKS', 'SPAGHETTI DRY', 'YOGURT NOT MULTI-PACKS', 'YOGURT NOT MULTI-PACKS', 'YOGURT NOT MULTI-PACKS', 'PRIMAL', 'BANANAS']"
28571640984,"['YOGURT NOT MULTI-PACKS', 'MELON HALVES/QUARTERS', 'YOGURT NOT MULTI-PACKS', 'CARBONATED WATER - FLVRD SWEET', 'ADULT CEREAL', 'SNACK CRACKERS', 'MEAT:HAM BULK', 'YOGURT NOT MULTI-PACKS', 'PEACHES YELLOW FLESH', 'YOGURT NOT MULTI-PACKS', 'MAINSTREAM', 'ENGLISH MUFFINS/WAFFLES', 'GRAPES WHITE', 'FLUID MILK WHITE ONLY', 'MEXICAN SEASONING MIXES', 'YOGURT NOT MULTI-PACKS', 'SNACK CAKE - MULTI PACK', 'STRAWBERRIES', 'PRETZELS', 'CUCUMBERS', 'HEAD LETTUCE', 'PRIMAL', 'SS ECONOMY ENTREES/DINNERS ALL', 'PREPARED BEANS - BAKED W/PORK', 'HAND AND BODY LOTIONS', 'CARBONATED WATER - FLVRD SWEET', 'BANANAS', 'POURABLE SALAD DRESSINGS', 'BAR SOAP', 'DIET/LIGHT BREAD', 'INSTORE CUT FRUIT', 'TOMATOES GRAPE', 'MEAT: TURKEY BULK']"
