BASKET_ID,words
27421481825,"['TRADITIONAL', 'SNACK CAKE - MULTI PACK', 'TOMATO SAUCE', 'TOMATOES: STEWED/DICED/CRMD', 'BREAD:ITALIAN/FRENCH', 'SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL', 'TOMATO PASTE', 'SFT DRNK 2 LITER BTL CARB INCL', 'FRZN GARLIC BREAD/TOAST/STICKS']"
27565961003,"['ECONOMY - MEAT', 'COOKIES: REGULAR', 'BAGGED CHEESE SNACKS', 'SFT DRNK 2 LITER BTL CARB INCL', 'BREAD:ITALIAN/FRENCH', 'SW GDS:DONUTS', 'SFT DRNK 2 LITER BTL CARB INCL', 'TRADITIONAL', 'MAINSTREAM WHEAT/MULTIGRAIN BR']"
27673340603,"['SNACK CRACKERS', 'SFT DRNK 2 LITER BTL CARB INCL', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SFT DRNK 2 LITER BTL CARB INCL', 'SPRING WATER', 'POTATO CHIPS', 'SOFT DRINKS 12/18&15PK CAN CAR']"
27757095928,"['GROUND PORK', 'PRIMAL', 'BREAD:ITALIAN/FRENCH', 'BEVERAGE WINES']"
33655356592,"['SNACK CAKE - MULTI PACK', 'PIZZA/TRADITIONAL', 'PIZZA/TRADITIONAL', 'ACNE MEDICATIONS', 'CHEWING GUM', 'PASTA: CANNED', 'PIZZA/TRADITIONAL', 'RTS SOUP: CHUNKY/HOMESTYLE ET', 'SHREDDED CHEESE', 'KIDS CEREAL', 'HOT DOG CHILI SAUCE', 'PRE-COOKED', 'CHEESE CRACKERS (CHEEZ-ITS/GOL', 'CATSUP', 'PEPPERONI/SALAMI', 'DAIRY CASE JUICE DRNK UNDER 10', 'EGGS - LARGE', 'PASTA: CANNED', 'SNACK CAKE - MULTI PACK', 'RTS SOUP: CHUNKY/HOMESTYLE ET', 'SOFT DRINKS 20PK&24PK CAN CARB', 'KIDS CEREAL', 'MAINSTREAM WHITE BREAD', 'PREMIUM - MEAT', 'IWS SINGLE CHEESE', 'FLUID MILK WHITE ONLY', 'BURRITOS', 'TRAY PACK/CHOC CHIP COOKIES', 'PASTA: CANNED', 'SNACK CAKE - MULTI PACK', 'MELON HALVES/QUARTERS', 'PASTA: CANNED', 'PICKLES', 'HOT DOG BUNS', 'HOT SAUCE', 'BODY WASH', 'MINTS CANDY & BREATH (NOT LIF', 'FRZN BREADED PREPARED CHICK']"
33655356614,"['APPLES GRANNY SMITH (BULK&BAG)', 'SFT DRNK 2 LITER BTL CARB INCL', 'BLENDS', 'PIZZA/TRADITIONAL', 'FRZN MULTI SERVE ENTREES ALL', 'RAMEN NOODLES/RAMEN CUPS', 'POURABLE SALAD DRESSINGS', 'FRZN MULTI SERVE ENTREES ALL', 'PIZZA/TRADITIONAL', 'CROUTONS SALAD TOPPERS BREAD', 'NOODLE SIDE DISH MIXES', 'RAMEN NOODLES/RAMEN CUPS', 'TOILET TISSUE', 'RAMEN NOODLES/RAMEN CUPS', 'RAMEN NOODLES/RAMEN CUPS', 'RAMEN NOODLES/RAMEN CUPS', 'PAPER TOWELS & HOLDERS', 'RAMEN NOODLES/RAMEN CUPS', 'SFT DRNK 2 LITER BTL CARB INCL']"
33769446992,"['CHEWING GUM', 'DRAIN CARE', 'RAZORS AND BLADES', 'SOLID/STK DEODORANTS', 'HAIR CONDITIONERS AND RINSES', 'HAIR CONDITIONERS AND RINSES']"
33769447004,"['LIQUID LAUNDRY DETERGENTS', 'SNACKS/APPETIZERS', 'SPECIALTY LAUNDRY', 'SOLID/STK DEODORANTS', 'SNACKS/APPETIZERS', 'SFT DRNK 2 LITER BTL CARB INCL', 'CANDY BAGS-CHOCOCLATE']"
34057358330,"['TOMATOES: STEWED/DICED/CRMD', 'HEAD LETTUCE', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'FRESH', 'TOMATO PASTE', 'SW GDS:DONUTS', 'BEVERAGE WINES', 'BOXED GLASSWARE', 'LEAN', 'VALUE', 'MACARONI DRY', 'FRESH']"
34057358337,"['PRESERVES JAM MARMALADE', 'SS ECONOMY ENTREES/DINNERS ALL', 'SS ECONOMY ENTREES/DINNERS ALL', 'JELLY', 'SW GDS:DONUTS', 'ASEPTIC PACK JUICE AND DRINKS', 'SNACK CAKE - MULTI PACK', 'PIZZA/TRADITIONAL', 'RAZORS AND BLADES', 'SANDWICH COOKIES', 'PREMIUM - MEAT', 'FRZN BREADED PREPARED CHICK', 'CORN', 'PEANUT BUTTER', 'RTS SOUP: CHUNKY/HOMESTYLE ET', 'VARIETY PACK', 'PEPPERONI/SALAMI', 'ORANGES NAVELS ALL', 'BEANS GREEN: FS/WHL/CUT', 'HOT DOG BUNS', 'SW GDS:DONUTS', 'MELON HALVES/QUARTERS', 'PRE-COOKED', 'PIZZA/TRADITIONAL', 'SS ECONOMY ENTREES/DINNERS ALL', 'HEAD LETTUCE', 'MEXICAN SOFT TORTILLAS AND WRA', 'MAINSTREAM WHITE BREAD', 'FLUID MILK WHITE ONLY', 'BAR SOAP', 'SANDWICH COOKIES']"
