BASKET_ID,words
28210649301,"['SOFT DRINKS 12/18&15PK CAN CAR', 'SOFT DRINKS 12/18&15PK CAN CAR', 'TOMATOES HOTHOUSE ON THE VINE', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SOFT DRINKS 12/18&15PK CAN CAR', 'HOT DOG BUNS', 'PREMIUM - MEAT', 'COTTAGE CHEESE', 'CHERRIES RED']"
28331488785,"['GARBAGE KITCHEN COMPACTOR BA', 'LIQUID DISH DETERGENT']"
28391342107,"['FLUID MILK WHITE ONLY', 'CIGARETTES', 'TRAY PACK/CHOC CHIP COOKIES', 'BROWNIE MIX']"
28405847708,"['PREMIUM - MEAT', 'PREMIUM - MEAT', 'HOT DOG BUNS', 'RAMEN NOODLES/RAMEN CUPS', 'DRY SOUP', 'RAMEN NOODLES/RAMEN CUPS', 'SELECT BEEF', 'RAMEN NOODLES/RAMEN CUPS', 'MUSHROOMS W/WHOLE PKG', 'RAMEN NOODLES/RAMEN CUPS', 'RAMEN NOODLES/RAMEN CUPS', 'RAMEN NOODLES/RAMEN CUPS', 'RAMEN NOODLES/RAMEN CUPS', 'RAMEN NOODLES/RAMEN CUPS', 'CANISTER POTATO/TORT CHIPS', 'SELECT BEEF', 'RAMEN NOODLES/RAMEN CUPS', 'MUSHROOMS WHITE SLICED PKG', 'ROLLS: DINNER']"
28517296871,"['FEM. HYGN.NAPKINS', 'PREMIUM COOKIES (EX: PEPPERIDG', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SW GDS:COFFEE CAKES', 'FRUIT SNACKS', 'FLUID MILK WHITE ONLY', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SWEET GOODS - FULL SIZE', 'FRUIT SNACKS', 'BAGGED CHEESE SNACKS']"
28771488374,"['COLESLAW', 'MAINSTREAM WHITE BREAD', 'BANANAS', 'SWEET GOODS - FULL SIZE', 'TUNA', 'FLUID MILK WHITE ONLY', 'POTATO CHIPS', 'MEAT: TURKEY BULK', 'MEAT: SAUS DRY BULK', 'TOMATOES HOTHOUSE ON THE VINE', 'CHEESE: PROCESSED BULK', 'SALMON', 'BAGGED CHEESE SNACKS']"
28788027415,"['CORN WHITE', 'SEAFOOD-FRZ-IQF COOKED SHRIMP', 'ROLLS: DINNER', 'CIGARETTES', 'PREMIUM', 'FLOUR: WHITE & SELF RISING', 'VEGETABLE/SALAD OIL', 'FLUID MILK WHITE ONLY', 'POTATOES RUSSET (BULK&BAG)', 'BREAST - BONELESS', 'APPLES GRANNY SMITH (BULK&BAG)']"
28867711811,"['LAYER CAKE MIX', 'BAKING CUPS', 'METAL BAKEWARE', 'METAL BAKEWARE', 'EGGS - LARGE', 'FROSTING']"
29019228499,"['LAYER CAKE MIX', 'MARGARINE: TUBS AND BOWLS', 'MEXICAN DINNERS AND FOODS', 'FROSTING', 'MEXICAN SEASONING MIXES', 'REFRIGERATED MEXICAN PRODUCTS', 'FLUID MILK WHITE ONLY', 'SOFT DRINKS 12/18&15PK CAN CAR', 'SHREDDED CHEESE', 'ROLLS: CROISSANTS/BREADSTICKS', 'LEAN', 'SOUR CREAMS']"
29095022123,"['CONES', 'SOFT DRINKS 12/18&15PK CAN CAR', 'WATER ICE', 'POURABLE SALAD DRESSINGS', 'WATER ICE', 'REFRIGERATED PUDDING', 'NON-CRBNTD DRNKING/MNERAL WATE', 'BROTH']"
29125130580,"['TUNA', 'SUPER PREMIUM PINTS', 'SFT DRNK 2 LITER BTL CARB INCL', 'BROTH', 'CHEESE: PROCESSED BULK', 'MAINSTREAM WHITE BREAD', 'REFRIGERATED PUDDING', 'SUPER PREMIUM PINTS']"
