BASKET_ID,words
27997371270,"['CIGARETTES', 'FLUID MILK WHITE ONLY', 'MACARONI & CHEESE DNRS', 'INTERNAL', 'LAYER CAKE MIX', ' ', 'NOODLES DRY', 'DAIRY CASE 100% PURE JUICE OTH', 'CORN CHIPS']"
28009356265,"['SOFT DRINKS 20PK&24PK CAN CARB', 'BREAD:PARTY BREADS', 'MAINSTREAM WHITE BREAD', 'CIGARETTES', 'APPLES FUJI (BULK&BAG)', 'CARBONATED WATER - FLVRD SWEET']"
28023598645,"['BLENDED JUICE&COMBINATIONS (OV', 'BEERALEMALT LIQUORS', 'CIGARETTES', 'LAYER CAKE MIX']"
28057232680,['BURRITOS']
28057233729,['ENERGY DRINK']
28069222557,['FRZN SS PREMIUM ENTREES/DNRS/N']
28069223551,['TRADITIONAL']
28093217923,['FRZN SS PREMIUM ENTREES/DNRS/N']
28110822175,['PREMIUM COOKIES (EX: PEPPERIDG']
28197504158,['FRZN SS PREMIUM ENTREES/DNRS/N']
28197505284,"['CANDY BARS (SINGLES)(INCLUDING', 'CANDY BARS (SINGLES)(INCLUDING', 'CANDY BARS (SINGLES)(INCLUDING', 'CANDY BARS (SINGLES)(INCLUDING']"
28243687176,"['PAPER TOWELS & HOLDERS', 'SFT DRNK 2 LITER BTL CARB INCL']"
28257761576,['SOFT DRINKS 12/18&15PK CAN CAR']
28270967411,['SS ECONOMY ENTREES/DINNERS ALL']
28270968118,"['SFT DRNK 2 LITER BTL CARB INCL', 'SFT DRNK 2 LITER BTL CARB INCL']"
28282541573,"['ROLLS: SANDWICH', 'SOFT DRINK POWDER POUCHES', 'SFT DRNK 2 LITER BTL CARB INCL', 'SOFT DRINK POWDER POUCHES', 'FLUID MILK WHITE ONLY', 'APPLE JUICE & CIDER (OVER 50%', 'CIGARETTES', 'SOFT DRINK POWDER POUCHES', 'SOFT DRINK POWDER POUCHES', 'CIGARETTES']"
28282542316,['SS ECONOMY ENTREES/DINNERS ALL']
28294586656,['SS ECONOMY ENTREES/DINNERS ALL']
28294588305,"['CIGARETTES', 'SOFT DRINKS 12/18&15PK CAN CAR']"
28294588342,"['CANDY BARS (SINGLES)(INCLUDING', 'CANDY BARS (SINGLES)(INCLUDING', 'CANDY BARS (SINGLES)(INCLUDING']"
28306336340,['SS ECONOMY ENTREES/DINNERS ALL']
28306338002,['SFT DRNK 2 LITER BTL CARB INCL']
28306338011,['CIGARETTES']
28318268616,['DAIRY CASE JUICE DRNK UNDER 10']
28318268625,"['CIGARETTES', 'SFT DRNK 2 LITER BTL CARB INCL']"
28331500747,"['FLUID MILK WHITE ONLY', 'SFT DRNK 2 LITER BTL CARB INCL', 'MAINSTREAM WHITE BREAD']"
28344576288,['CHIX: VALUE ADDED (HOT)']
28344577648,"['CIGARETTES', 'TORTILLA/NACHO CHIPS', 'WAFFLES/PANCAKES/FRENCH TOAST', 'CIGARETTES', 'SFT DRNK 2 LITER BTL CARB INCL', 'CANDY BARS (SINGLES)(INCLUDING']"
28344577765,['SANDWICH COOKIES']
28345137049,"['BEERALEMALT LIQUORS', 'TORTILLA/NACHO CHIPS', 'CIGARETTES', 'SFT DRNK 2 LITER BTL CARB INCL', 'CIGARETTES']"
28364500667,['SOUP CRACKERS (SALTINE/OYSTER)']
28364501876,['CHIX: VALUE ADDED (HOT)']
28391566168,['SS ECONOMY ENTREES/DINNERS ALL']
28391567948,"['CIGARETTES', 'SOFT DRINKS 20PK&24PK CAN CARB', 'POTATO CHIPS', 'WAFFLES/PANCAKES/FRENCH TOAST']"
28405862342,"['CIGARETTES', 'SNACKS/APPETIZERS', 'SW GDS:DONUTS', 'FLUID MILK WHITE ONLY', 'WATERMELON SEEDLESS WHOLE', 'BURRITOS']"
28417886950,"['BINDERS & PORTFOLIOS', 'CIGARETTES', 'CIGARETTES']"
28511656102,['PREP FD: SIDE DISHES (HOT)']
28511656602,['CANDY BAGS-NON CHOCOLATE']
28511657477,"['MAINSTREAM WHITE BREAD', 'CIGARETTES', 'FRZN BOXED VEGETABLES - PLAIN', 'SFT DRNK 2 LITER BTL CARB INCL', 'MARGARINE  STICK', 'NOODLES DRY', 'CIGARETTES', 'SOUP CRACKERS (SALTINE/OYSTER)', 'WATER ICE']"
28512128461,['CIGARETTES']
28536825643,"['CARBONATED WATER - FLVRD SWEET', 'SOFT DRINKS 20PK&24PK CAN CARB']"
28536826280,['KIDS CEREAL']
28536827366,['PREP FD: SIDE DISHES (HOT)']
28536829078,"['FRZN BREAKFAST PASTRY', 'CONES', 'SNACKS/APPETIZERS', 'SNACKS/APPETIZERS']"
28537415203,"['CIGARETTES', 'CIGARETTES', 'BEERALEMALT LIQUORS', 'ICE - CRUSHED/CUBED', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'PAPER TOWELS & HOLDERS']"
28537416861,['CHIX: VALUE ADDED (HOT)']
28537418332,['MISCELLANEOUS CANDY (INCLUDING']
28537997956,['PREP FD: SIDE DISHES (HOT)']
28537998101,"['CANTALOUPE WHOLE', 'SFT DRNK 2 LITER BTL CARB INCL', 'TORTILLA/NACHO CHIPS', 'FLUID MILK WHITE ONLY']"
28571318691,['GASOLINE-REG UNLEADED']
28571887896,"['CIGARETTES', 'MACARONI DRY', 'ORIENTAL FOODS AND MEALS', 'SFT DRNK 2 LITER BTL CARB INCL']"
28571888713,"['LIQUID BLEACH', 'SFT DRNK 2 LITER BTL CARB INCL']"
28600991018,['SS ECONOMY ENTREES/DINNERS ALL']
28600992315,"['SFT DRNK 2 LITER BTL CARB INCL', 'MAINSTREAM WHITE BREAD', 'CIGARETTES', 'RICE CAKES']"
28601566366,"['BEERALEMALT LIQUORS', 'NON-CRBNTD DRNKING/MNERAL WATE']"
28601568679,"['SOFT DRINKS 20PK&24PK CAN CARB', 'KIDS CEREAL', 'KIDS CEREAL']"
28619305647,"['SKILLET DINNERS', 'CIGARETTES', 'SUGAR', 'MACARONI & CHEESE DNRS']"
28619309139,"['CANISTER POTATO/TORT CHIPS', 'CANISTER POTATO/TORT CHIPS', 'CIGARETTES']"
28638998172,['MISC SNACKS']
28648210365,"['LAYER CAKE MIX', 'HAMBURGER BUNS', 'SFT DRNK 2 LITER BTL CARB INCL', 'CIGARETTES']"
28648211941,"['SNACK CAKE - MULTI PACK', 'APPLE JUICE & CIDER (OVER 50%', 'ISOTONIC DRINKS SINGLE SERVE', 'DAIRY CASE JUICE DRNK UNDER 10', 'CIGARETTES', 'PAPER TOWELS & HOLDERS', 'POTATO CHIPS']"
28648213914,"['ISOTONIC DRINKS SINGLE SERVE', 'ISOTONIC DRINKS SINGLE SERVE', 'CARROTS MINI PEELED', 'RICE CAKES', 'CIGARETTES', 'SFT DRNK 2 LITER BTL CARB INCL', 'EGGS - LARGE']"
28648214083,"['SNACK CAKE - MULTI PACK', 'SOFT DRINKS 12/18&15PK CAN CAR', 'CANDY BARS (SINGLES)(INCLUDING', 'CARDS EVERYDAY']"
28675666358,['PREPAID WIRELESS CARDS']
