BASKET_ID,words
27505291208,"['FRZN BAGGED VEGETABLES - PLAIN', 'FLUID MILK WHITE ONLY', 'CORN', 'DAIRY CASE 100% PURE JUICE - O', 'FRZN BOXED VEGETABLES- VALUE A', 'NATURAL CHEESE EXACT WT CHUNKS', 'BEETS']"
27673196414,"['BEETS', 'FLUID MILK WHITE ONLY', 'DAIRY CASE 100% PURE JUICE - O', 'CHOICE BEEF']"
27853119720,"['FRZN SS PREMIUM ENTREES/DNRS/T', 'PRIMAL', 'GROUND COFFEE', 'ORIENTAL VEGETABLES', 'CLEANSING WIPES']"
27901026574,"['MARGARINE: TUBS AND BOWLS', 'VEGETABLE SALADS - PREPACK', 'FLUID MILK WHITE ONLY']"
27937232239,"['ADULT ANALGESICS', 'SEAFOOD-FRE-SALMON', 'VEGETABLE SALADS - PREPACK']"
27950680837,"['MEAT: SAUS DRY BULK', 'MEAT:HAM BULK', 'MEAT: LUNCHMEAT BULK', 'MEAT: TURKEY BULK', 'MAINSTREAM WHEAT/MULTIGRAIN BR']"
28179670195,"['VEGETABLE SALADS - PREPACK', 'FLUID MILK WHITE ONLY', 'MEAT: LUNCHMEAT BULK', 'FRZN SS PREMIUM ENTREES/DNRS/T']"
28243110242,"['MEAT: LUNCHMEAT BULK', 'CHICKEN BREAST BONELESS', 'MEAT: LUNCHMEAT BULK', 'STRAWBERRIES', 'REGULAR GARDEN', 'VEGETABLE SALADS - PREPACK', 'TOMATOES VINE RIPE BULK', 'CHICKEN BREAST BONELESS', 'BEETS']"
28294550206,"['FLUID MILK WHITE ONLY', 'VARIETY BEANS - KIDNEY PINTO', 'CLEMENTINES', 'BEANS GREEN: FS/WHL/CUT', 'MAINSTREAM', 'MUSHROOMS CND & GLASS', 'DAIRY CASE 100% PURE JUICE - O', 'EGGS - LARGE']"
28405836009,"['CHICKEN BREAST BONELESS', 'CHICKEN BREAST BONELESS', 'MAINSTREAM WHEAT/MULTIGRAIN BR', 'MEAT: TURKEY BULK', 'MEAT:HAM BULK', 'ORIENTAL VEGETABLES', 'EGGS - X-LARGE']"
